machine_id,temperature,vibration,pressure,rpm,power_consumption,operating_hours,age_months,maintenance_history_count,failure_within_7days,rolling_mean_temp_24h,rolling_std_vibration_24h,temp_pressure_ratio
36,83.5,2.258,4.56,1205.0,64.5,32642,32,13,0,73.58,0.8089,18.3114
21,76.25,1.646,4.99,1359.7,62.77,41529,7,11,0,68.91,1.3775,15.2806
36,89.87,1.932,3.49,1438.8,94.69,32381,32,13,1,76.84,0.7007,25.7507
10,67.31,1.64,7.06,1199.5,42.17,31187,81,9,0,66.35,4.0996,9.534
33,59.42,1.919,4.67,1369.0,56.8,17439,109,0,0,65.32,0.4812,12.7238
19,66.53,0.838,3.89,1045.4,62.93,33879,75,12,0,66.04,0.8892,17.1028
25,90.78,4.429,1.34,1802.9,73.5,8902,25,2,1,68.61,1.0294,67.7463
30,66.02,0.931,5.93,1526.5,64.64,30939,90,2,0,64.71,1.6866,11.1332
45,76.97,1.733,5.52,1474.1,52.14,1228,30,11,0,70.64,1.6855,13.9438
49,72.91,4.741,5.14,1587.4,39.6,35177,62,5,0,66.8,1.5857,14.1848
48,64.86,2.755,5.94,1290.5,51.15,29698,115,7,0,70.6,0.9545,10.9192
3,51.81,4.833,7.0,1373.2,42.39,50121,40,16,0,68.03,0.9759,7.4014
27,70.68,2.043,6.23,1358.7,58.42,2396,52,16,0,79.23,9.2588,11.3451
24,69.96,1.341,5.63,1476.3,60.58,2393,86,13,0,71.97,0.7215,12.4263
48,64.88,1.82,5.63,1845.5,42.61,29573,115,7,0,70.08,0.9104,11.524
14,60.94,1.066,5.77,1777.0,58.66,32758,41,2,0,68.87,4.6281,10.5615
8,91.83,6.29,4.54,1331.4,69.63,39530,98,4,1,74.83,2.192,20.2269
22,68.9,1.175,5.97,1455.9,56.4,25101,35,6,0,71.19,0.2878,11.541
44,64.53,1.795,6.49,1266.4,59.93,15422,41,3,0,74.92,4.6888,9.943
34,93.17,6.362,4.63,1149.5,75.51,36772,12,19,1,72.62,1.8404,20.1231
44,66.95,1.253,5.67,1380.6,59.69,15375,41,3,0,74.04,4.4675,11.8078
21,70.29,1.701,6.75,1894.9,40.91,41232,7,11,0,69.06,1.3057,10.4133
25,95.28,5.942,3.46,1768.1,97.98,8891,25,2,1,71.95,1.357,27.5376
17,64.12,3.698,3.42,1074.1,44.91,49178,49,0,0,76.94,2.0901,18.7485
32,60.83,2.278,4.24,1659.2,48.29,25840,56,0,0,65.11,0.8579,14.3467
30,66.96,2.283,5.02,1240.0,45.24,30744,90,2,0,64.99,1.5692,13.3386
36,60.28,4.132,5.67,1624.8,52.23,32457,32,13,0,74.08,1.0847,10.6314
10,63.69,1.092,6.47,1705.7,43.95,30995,81,9,0,66.02,3.9175,9.8439
29,80.23,1.815,4.61,1430.7,80.19,36663,18,13,0,73.09,1.3118,17.4035
4,71.06,2.609,4.33,1773.3,27.89,31777,45,1,0,73.08,2.8178,16.4111
35,49.38,5.132,6.15,1449.1,77.5,8151,57,10,0,65.32,2.1683,8.0293
42,65.1,2.318,7.0,1420.4,56.52,5822,63,17,0,73.59,1.7674,9.3
15,74.13,1.941,6.53,1526.9,69.34,12589,110,16,0,65.22,0.7093,11.3522
17,73.38,1.739,5.27,1058.1,45.74,49066,49,0,0,76.55,2.0847,13.9241
3,53.94,1.23,4.79,1468.9,45.0,50118,40,16,0,66.46,1.1282,11.261
36,88.39,7.009,3.42,1666.0,73.22,32559,32,13,1,76.12,2.0285,25.845
17,60.72,1.433,5.46,1546.0,57.76,48808,49,0,0,74.96,2.0887,11.1209
28,62.35,2.283,6.51,1469.0,37.48,47902,40,2,0,65.37,0.8562,9.5776
19,62.0,2.753,5.35,1824.8,77.0,34251,75,12,0,65.59,0.8751,11.5888
5,66.54,0.671,5.02,1277.8,57.33,31309,49,5,0,69.42,6.4262,13.255
34,64.83,2.622,5.67,1663.3,31.23,36902,12,19,0,71.65,1.7226,11.4339
50,72.16,3.503,5.11,1427.3,65.81,22544,21,3,0,69.73,0.9987,14.1213
20,85.88,1.539,5.24,1427.8,54.7,24588,31,3,0,66.84,0.5958,16.3893
49,76.9,1.595,6.93,1474.4,50.73,34892,62,5,0,68.06,1.6135,11.0967
30,71.59,2.536,7.72,1839.1,53.37,30622,90,2,0,65.73,1.4686,9.2733
16,73.41,1.372,6.2,1357.8,48.1,3446,83,12,0,67.66,1.2706,11.8403
43,60.5,2.357,5.17,1271.8,51.68,22081,106,18,0,68.87,4.7831,11.7021
30,72.08,2.858,5.48,1478.2,35.92,30733,90,2,0,66.36,1.3861,13.1533
47,65.41,3.014,4.74,1622.1,55.45,17733,55,7,0,69.44,0.7903,13.7996
4,69.23,3.636,5.8,1545.7,70.43,31651,45,1,0,72.6,2.6283,11.9362
43,72.03,2.072,6.83,1495.5,44.24,22085,106,18,0,69.22,4.5355,10.5461
39,70.64,2.656,3.94,1657.1,82.86,34346,15,13,0,67.59,1.3283,17.9289
36,60.61,1.121,4.07,1435.9,38.64,32364,32,13,0,74.18,1.9913,14.8919
13,96.82,1.604,6.23,1540.2,55.56,47070,72,9,0,73.01,0.9831,15.5409
30,65.56,3.736,6.07,1120.4,59.2,30904,90,2,0,66.29,1.3534,10.8007
7,69.57,3.055,4.18,1698.2,42.46,2827,118,6,0,71.03,9.0993,16.6435
25,73.92,5.46,7.23,1488.3,69.76,8832,25,2,0,72.17,1.4199,10.2241
32,78.88,1.833,4.21,1345.3,75.16,26051,56,0,0,66.83,0.8011,18.7363
33,51.43,1.378,7.86,1453.7,60.85,17597,109,0,0,63.34,0.4996,6.5433
39,60.18,1.467,6.19,1444.9,78.66,34023,15,13,0,66.66,1.3232,9.7221
2,69.87,4.082,5.59,1089.8,68.95,6782,88,17,1,62.26,1.2329,12.4991
12,77.66,3.442,4.64,1491.1,49.19,32468,111,6,0,73.71,0.9478,16.7371
10,62.63,3.011,5.27,1573.5,56.18,31311,81,9,0,65.64,3.668,11.8843
36,68.76,2.882,4.1,1569.1,65.44,32513,32,13,0,73.58,1.8632,16.7707
27,75.47,3.717,6.93,1405.1,37.25,2078,52,16,0,78.6,8.3352,10.8903
37,69.27,4.456,5.19,1594.6,50.7,14476,91,13,0,67.21,2.4125,13.3468
38,58.7,2.5,5.65,1650.5,63.1,28145,81,13,0,69.28,3.1195,10.3894
5,62.13,1.211,3.78,1515.0,60.87,31477,49,5,0,68.51,6.0296,16.4365
18,52.17,4.715,5.84,1182.0,52.3,33110,65,18,0,69.12,3.0077,8.9332
16,74.1,2.108,4.67,1610.8,63.81,3464,83,12,0,68.47,1.1772,15.8672
1,70.4,1.584,6.07,1700.9,67.58,2699,74,9,0,66.62,1.3449,11.598
10,62.88,3.263,6.58,1354.5,44.88,31136,81,9,0,65.37,3.4587,9.5562
1,81.35,6.092,3.89,1292.4,50.23,2571,74,9,0,68.25,1.7415,20.9126
14,69.13,4.903,4.8,1220.5,36.38,32999,41,2,0,68.9,4.3298,14.4021
3,79.24,2.976,6.35,1652.9,51.3,50028,40,16,0,67.74,1.0637,12.4787
8,77.13,2.828,6.17,1227.0,75.14,39708,98,4,0,75.29,1.9013,12.5008
14,69.44,1.608,5.53,1408.8,40.01,32757,41,2,0,68.95,4.2285,12.557
16,70.62,2.091,4.32,1498.0,48.66,3072,83,12,0,68.71,1.1016,16.3472
15,86.27,8.396,4.01,1126.8,84.02,12749,110,16,1,68.23,2.4106,21.5137
11,72.77,0.917,6.05,1149.2,53.47,39874,84,14,0,70.73,0.8166,12.0281
38,60.1,1.701,4.93,1329.0,51.8,28387,81,13,0,67.75,2.9238,12.1907
38,83.7,1.724,4.38,1159.7,68.07,28307,81,13,0,70.03,2.7508,19.1096
35,67.49,3.086,5.17,1354.8,62.74,8308,57,10,0,65.56,2.0362,13.0542
46,107.64,3.815,2.81,1588.4,94.97,11514,19,9,1,70.51,1.1713,38.306
33,56.08,1.266,5.34,1455.3,43.14,17505,109,0,0,62.43,0.5167,10.5019
22,79.3,3.225,3.89,1799.2,113.82,25232,35,6,1,72.81,0.9065,20.3856
18,68.06,4.07,5.17,1535.9,28.31,32988,65,18,0,69.03,2.8717,13.1644
18,69.85,2.173,4.19,1323.6,73.56,33000,65,18,0,69.1,2.7774,16.6706
13,85.14,5.733,3.86,2239.3,82.4,46671,72,9,1,74.74,1.6047,22.057
22,65.79,3.285,4.17,1547.6,46.4,25062,35,6,0,71.64,1.046,15.777
13,88.07,2.055,4.72,1249.3,51.21,46922,72,9,0,76.41,1.5039,18.6589
4,76.34,1.648,5.15,1390.6,55.36,31495,45,1,0,73.01,2.4907,14.8233
35,62.34,1.233,6.0,1685.0,82.01,8235,57,10,0,65.24,2.0565,10.39
29,64.27,1.177,5.51,1667.4,57.6,36923,18,13,0,71.32,1.3279,11.6642
30,56.82,3.017,6.15,1383.4,75.76,30887,90,2,0,65.5,1.2923,9.239
37,66.17,1.422,4.93,1580.6,54.52,14458,91,13,0,67.12,2.3527,13.4219
16,107.38,3.324,3.23,1767.2,111.29,3265,83,12,1,72.57,1.1188,33.2446
29,79.94,3.455,6.66,1495.0,43.37,36675,18,13,0,72.76,1.2624,12.003
21,98.18,2.745,4.13,2251.2,107.32,41575,7,11,1,71.97,1.2404,23.7724
24,68.55,4.302,4.28,1834.7,51.83,2638,86,13,0,71.4,1.0097,16.0164
38,48.11,1.455,6.03,1351.0,48.57,28217,81,13,0,67.29,2.6232,7.9784
17,72.55,1.822,5.86,1475.0,63.23,49160,49,0,0,74.74,2.041,12.3805
40,84.21,0.795,3.91,1649.5,45.17,39196,23,8,0,74.26,1.7069,21.5371
16,77.8,1.531,6.03,1718.2,61.14,3364,83,12,0,73.05,1.0772,12.9022
22,61.7,6.726,5.31,1593.1,54.12,25302,35,6,0,70.22,2.0469,11.6196
23,66.55,1.215,6.51,1587.6,43.39,6585,25,12,0,72.51,1.349,10.2227
49,103.92,8.788,1.85,1907.3,83.45,34880,62,5,1,72.05,2.3839,56.173
3,70.31,3.674,3.43,1597.5,73.38,50108,40,16,0,67.97,1.0297,20.4985
15,71.2,2.299,6.62,1288.2,71.27,12806,110,16,0,68.6,2.251,10.7553
15,64.92,2.39,5.63,1530.1,54.12,12692,110,16,0,68.19,2.1163,11.5311
9,70.42,2.096,5.46,1470.0,60.93,28743,28,7,0,64.03,0.5261,12.8974
9,63.55,1.569,5.78,1465.5,49.11,28767,28,7,0,63.96,0.4963,10.9948
30,59.17,0.756,6.23,1352.7,46.9,31013,90,2,0,65.01,1.36,9.4976
6,74.39,4.794,6.28,1441.1,60.27,28371,71,2,0,68.9,1.4052,11.8455
33,75.49,1.425,4.8,1096.6,52.95,17798,109,0,0,63.88,0.5024,15.7271
31,73.73,2.293,5.83,1068.0,44.19,8424,56,3,0,70.38,2.0872,12.6467
49,71.68,3.718,4.28,1530.6,41.71,35018,62,5,0,72.01,2.2481,16.7477
16,59.85,2.706,5.71,1521.0,61.18,3132,83,12,0,71.95,1.0426,10.4816
42,67.35,1.945,5.87,1498.4,39.67,5668,63,17,0,72.9,1.7014,11.4736
34,73.22,1.454,4.74,1528.0,34.86,36714,12,19,0,71.82,1.7188,15.4473
24,63.35,4.923,5.87,976.0,63.82,2648,86,13,0,70.25,1.2429,10.7922
39,63.4,1.136,4.24,1447.0,52.78,34316,15,13,0,66.3,1.34,14.9528
31,99.62,4.143,6.02,2001.2,94.89,8230,56,3,1,73.62,1.9724,16.5482
4,74.19,1.839,5.9,1017.5,39.41,31610,45,1,0,73.13,2.3643,12.5746
17,73.83,2.873,5.68,1697.9,67.29,48775,49,0,0,74.67,1.9499,12.9982
28,52.96,1.201,5.17,1501.9,54.94,48010,40,2,0,64.24,0.8877,10.2437
42,67.37,2.674,3.8,1151.4,76.45,5946,63,17,0,72.34,1.6078,17.7289
25,73.97,1.845,6.21,1310.7,67.28,9132,25,2,0,72.35,1.4697,11.9114
5,74.61,1.145,5.2,1723.1,41.11,31479,49,5,0,69.19,5.7009,14.3481
37,105.29,5.703,5.23,1180.1,75.6,14562,91,13,1,70.06,2.3748,20.1319
27,70.22,1.945,4.89,1602.7,38.4,2359,52,16,0,77.41,7.7367,14.3599
33,87.86,5.951,3.7,1542.1,73.67,17575,109,0,1,66.28,1.3983,23.7459
26,68.14,0.986,5.7,1913.9,48.57,12198,95,13,0,68.61,2.203,11.9544
7,82.79,1.476,6.12,1321.5,55.78,2895,118,6,0,72.5,8.5511,13.5278
27,59.23,1.603,4.46,1283.3,62.37,2230,52,16,0,75.14,7.2699,13.2803
5,55.96,2.39,5.65,1381.4,43.82,31423,49,5,0,67.87,5.3836,9.9044
15,76.23,2.97,5.27,1245.5,62.86,12814,110,16,0,69.0,1.9953,14.4649
7,92.76,2.596,2.36,786.7,80.71,3050,118,6,1,74.75,8.0424,39.3051
3,70.02,1.739,6.12,1688.1,62.07,50365,40,16,0,68.14,1.0529,11.4412
31,67.7,1.381,5.15,1650.4,58.62,8179,56,3,0,73.03,1.9657,13.1456
42,70.88,2.481,6.01,1519.7,64.71,5557,63,17,0,72.21,1.5328,11.7937
2,72.8,4.574,6.7,1256.5,66.05,6933,88,17,0,63.07,1.2391,10.8657
13,61.54,1.164,6.29,1689.3,47.96,46885,72,9,0,74.75,1.4896,9.7838
3,60.07,9.783,4.83,1744.4,48.51,50370,40,16,0,67.52,2.1472,12.4369
37,85.42,1.917,5.25,1401.6,66.13,14589,91,13,0,71.16,2.3072,16.2705
27,64.69,3.1,4.94,1763.0,59.2,1910,52,16,0,73.97,6.8207,13.0951
21,62.66,1.152,3.49,1145.0,49.45,41528,7,11,0,71.13,1.2276,17.9542
43,70.49,0.814,4.03,1578.1,60.78,22147,106,18,0,69.35,4.3971,17.4913
18,66.98,1.182,5.04,1296.8,46.65,32790,65,18,0,68.94,2.7383,13.2897
6,77.93,0.831,5.18,1312.5,51.49,28525,71,2,0,70.19,1.4496,15.0444
41,80.54,2.313,4.36,1896.6,61.1,16672,22,7,0,75.19,1.5962,18.4725
6,58.04,2.31,5.75,1510.8,40.92,28659,71,2,0,68.67,1.3422,10.0939
49,60.77,2.064,6.3,1329.7,50.31,35313,62,5,0,70.99,2.1998,9.646
40,82.52,3.883,6.65,1326.0,47.19,39292,23,8,0,75.44,1.6341,12.409
1,59.69,2.017,5.49,1482.3,65.08,2427,74,9,0,67.4,1.6645,10.8725
40,72.12,2.357,5.1,1326.5,34.46,39241,23,8,0,75.03,1.5198,14.1412
14,54.56,6.408,4.58,1745.6,46.46,33006,41,2,0,67.64,4.0427,11.9127
48,67.04,1.863,5.52,1543.6,47.36,29734,115,7,0,69.82,0.8709,12.1449
12,62.93,2.283,5.19,1738.7,37.38,32365,111,6,0,72.17,0.8798,12.1252
37,95.01,19.19,3.87,1741.3,59.36,14509,91,13,1,72.75,4.71,24.5504
11,71.42,3.622,6.74,1656.2,62.17,39779,84,14,0,70.85,1.0602,10.5964
49,63.09,4.244,5.04,1405.4,65.23,34924,62,5,0,70.33,2.1036,12.5179
19,74.94,2.352,5.43,1487.3,58.47,34142,75,12,0,66.53,0.8314,13.8011
37,72.24,2.283,6.37,1272.4,44.44,14652,91,13,0,72.72,4.5749,11.3407
17,58.31,6.054,6.43,1531.0,55.96,48874,49,0,0,73.41,2.0211,9.0684
18,70.51,1.243,5.75,1259.7,49.94,32926,65,18,0,69.05,2.6924,12.2626
33,69.64,2.038,6.39,1364.7,53.26,17459,109,0,0,66.59,1.3275,10.8983
15,67.98,2.634,5.62,1676.3,56.78,12538,110,16,0,68.9,1.8954,12.0961
49,67.5,3.835,5.36,1326.9,37.57,35029,62,5,0,70.11,2.0142,12.5933
49,71.64,2.947,5.65,1551.5,54.64,35214,62,5,0,70.22,1.9468,12.6796
33,68.93,1.89,5.48,1544.5,46.67,17431,109,0,0,66.78,1.2687,12.5785
37,78.3,8.619,5.09,1464.5,100.3,14772,91,13,1,73.04,4.5655,15.3831
43,77.52,4.743,5.74,1160.9,61.67,22362,106,18,0,70.09,4.1826,13.5052
33,89.29,9.867,3.33,1335.5,78.36,17845,109,0,1,68.51,2.4571,26.8138
22,74.56,1.374,5.9,1617.9,54.81,24881,35,6,0,70.76,1.9456,12.6373
18,62.9,1.835,5.43,1624.7,58.77,32929,65,18,0,68.66,2.6227,11.5838
47,65.65,1.109,6.49,1748.7,73.29,17747,55,7,0,68.96,0.7968,10.1156
26,80.47,1.425,5.9,1174.6,49.52,12000,95,13,0,69.93,2.1276,13.639
20,59.3,2.937,5.9,1447.0,27.53,24531,31,3,0,65.58,0.7974,10.0508
47,64.08,2.258,5.83,1443.0,21.49,18119,55,7,0,68.42,0.7554,10.9914
27,62.71,2.508,5.11,1758.0,52.54,2041,52,16,0,72.85,6.4615,12.272
21,69.15,2.083,4.64,1162.6,51.83,41496,7,11,0,70.96,1.1711,14.903
42,70.33,1.162,4.47,1839.7,71.5,5633,63,17,0,72.05,1.5487,15.7338
17,68.17,2.145,5.99,1150.1,47.02,48912,49,0,0,73.04,1.9742,11.3806
28,77.43,3.022,5.67,1246.0,42.73,48033,40,2,0,65.34,0.873,13.6561
15,89.52,3.623,4.6,1538.4,107.93,12889,110,16,1,70.62,1.8183,19.4609
3,72.19,2.461,4.79,1620.4,60.85,50379,40,16,0,67.86,2.0806,15.071
41,80.07,2.511,5.17,1285.8,50.82,17009,22,7,0,75.73,1.4977,15.4874
16,81.97,2.04,5.93,1603.9,55.12,3156,83,12,0,72.72,0.9986,13.8229
11,69.12,4.801,4.98,1451.6,51.3,39935,84,14,0,70.6,1.4195,13.8795
49,57.62,7.843,5.58,1695.8,63.27,35247,62,5,0,69.38,2.1613,10.3262
28,83.81,3.279,5.38,1561.2,54.01,47692,40,2,0,66.76,0.8753,15.5781
50,56.09,2.332,5.54,1859.2,62.33,22459,21,3,0,67.46,0.894,10.1245
47,63.5,3.309,6.81,1176.4,54.89,18068,55,7,0,67.93,0.835,9.3245
2,74.59,1.939,6.17,1696.2,64.81,6702,88,17,0,63.9,1.2464,12.0891
48,76.93,1.604,4.96,1596.2,36.62,29826,115,7,0,70.37,0.8445,15.5101
15,82.28,3.168,5.71,1484.3,40.88,12635,110,16,0,71.52,1.7416,14.4098
8,68.66,2.525,4.27,1420.4,46.59,39720,98,4,0,74.19,1.7125,16.0796
44,78.1,2.014,5.44,1664.9,50.34,15419,41,3,0,74.44,4.2388,14.3566
35,71.01,1.627,5.92,1493.5,41.53,8305,57,10,0,65.76,2.0175,11.9949
35,70.65,0.959,4.98,1152.5,51.96,8202,57,10,0,66.17,2.0273,14.1867
23,55.32,5.227,4.93,1243.7,44.36,6340,25,12,0,70.36,1.5993,11.2211
17,83.87,1.345,6.48,1479.3,45.55,49193,49,0,0,73.76,1.9737,12.9429
35,49.92,1.71,4.64,1246.6,66.06,8072,57,10,0,64.92,1.9733,10.7586
48,90.18,4.261,2.03,1532.0,95.39,29626,115,7,1,71.79,1.0039,44.4236
7,76.25,6.248,6.52,1603.3,60.22,2902,118,6,0,74.9,7.5958,11.6948
8,66.89,1.919,5.23,1414.5,61.04,39597,98,4,0,73.14,1.6098,12.7897
10,64.57,3.215,4.63,1396.6,64.29,31196,81,9,0,65.29,3.2818,13.946
19,52.99,1.319,6.7,1464.2,55.37,34311,75,12,0,65.29,0.8198,7.909
16,56.05,1.765,6.52,1288.8,59.23,3115,83,12,0,71.53,0.9643,8.5966
42,58.12,2.252,5.83,1183.9,54.65,5867,63,17,0,70.98,1.4902,9.9691
23,67.95,4.035,5.44,1598.0,41.19,6540,25,12,0,70.1,1.5557,12.4908
6,85.63,1.896,7.1,1282.4,64.18,28570,71,2,0,70.56,1.2648,12.0606
31,53.27,1.549,4.71,1212.6,35.27,8537,56,3,0,71.24,1.9297,11.31
13,75.52,2.996,5.33,1810.2,50.82,47113,72,9,0,74.83,1.4142,14.1689
20,54.06,1.501,4.93,1487.2,66.8,24591,31,3,0,63.93,0.7329,10.9655
22,45.2,2.208,5.16,930.2,68.16,25022,35,6,0,67.92,1.8219,8.7597
10,74.47,1.706,5.67,1259.6,63.29,31092,81,9,0,66.06,3.1672,13.134
26,70.67,3.443,5.18,1522.1,42.58,12124,95,13,0,70.0,2.0151,13.6429
17,68.89,1.677,6.14,1169.9,45.8,48984,49,0,0,73.45,1.9467,11.2199
19,67.4,2.309,5.92,1418.6,66.73,33928,75,12,0,65.47,0.7869,11.3851
26,79.47,1.669,5.08,1672.9,62.24,12021,95,13,0,70.86,1.9472,15.6437
15,65.33,4.37,3.63,1691.5,43.66,12959,110,16,0,71.08,1.7129,17.9972
14,90.04,4.086,3.96,1507.9,87.23,32899,41,2,1,69.51,3.8617,22.7374
17,78.24,4.528,3.33,1451.4,87.05,48784,49,0,1,73.73,1.9144,23.4955
43,74.05,3.294,4.71,1825.9,41.86,22257,106,18,0,70.42,3.9909,15.7219
22,67.67,2.923,4.85,1595.6,35.5,25223,35,6,0,67.9,1.7246,13.9526
27,58.85,0.906,5.22,1416.2,57.36,2379,52,16,0,71.58,6.215,11.2739
21,67.18,1.498,6.69,1208.8,67.39,41122,7,11,0,70.67,1.1378,10.0419
23,59.69,2.676,5.9,1217.9,61.13,6614,25,12,0,69.05,1.4684,10.1169
25,69.26,12.384,4.87,1661.9,69.58,8903,25,2,1,72.07,3.0007,14.2218
29,67.96,1.091,5.21,1237.7,45.63,36774,18,13,0,72.07,1.2828,13.0441
47,78.3,1.996,5.66,1490.6,40.91,18066,55,7,0,68.87,0.7924,13.8339
33,71.21,2.411,5.47,1885.2,51.08,17453,109,0,0,68.7,2.3625,13.0183
32,70.47,1.98,5.06,1255.1,43.96,25854,56,0,0,67.24,0.7503,13.9269
43,60.18,1.071,7.1,1522.5,40.08,22147,106,18,0,69.63,3.894,8.4761
42,70.36,2.822,4.78,1046.2,45.31,5768,63,17,0,70.94,1.4319,14.7197
4,68.75,1.568,5.34,1720.2,64.17,31657,45,1,0,72.73,2.2655,12.8745
24,63.54,3.877,4.74,1465.4,35.86,2188,86,13,0,69.41,1.1888,13.4051
30,81.3,2.797,5.9,1429.8,54.69,30984,90,2,0,66.18,1.3074,13.7797
8,70.56,1.508,6.45,1548.8,33.43,39478,98,4,0,72.82,1.5579,10.9395
37,75.18,1.727,5.25,1513.4,47.31,14718,91,13,0,73.16,4.4715,14.32
37,75.08,2.17,6.02,1584.7,58.41,14530,91,13,0,73.26,4.37,12.4718
38,66.62,0.759,5.75,1379.6,69.0,28540,81,13,0,67.22,2.566,11.5861
33,88.64,1.208,5.0,1549.6,62.6,17714,109,0,0,70.03,2.3104,17.728
39,109.78,7.168,1.87,1760.3,118.53,34354,15,13,1,70.65,1.9418,58.7059
49,85.02,1.104,4.7,1351.0,50.99,34980,62,5,0,70.36,2.207,18.0894
20,58.66,1.817,6.48,1568.8,58.5,24881,31,3,0,63.28,0.6799,9.0525
14,104.87,3.869,3.01,1363.0,68.12,33057,41,2,1,72.23,3.7069,34.8405
11,91.98,3.703,6.37,1191.0,75.39,39608,84,14,0,73.27,1.3873,14.4396
41,60.55,4.68,4.41,1214.0,64.66,16699,22,7,0,74.21,1.5292,13.7302
11,68.73,4.645,4.83,1428.3,51.96,39610,84,14,0,72.77,1.4654,14.2298
7,76.25,1.709,4.95,1283.9,50.91,2743,118,6,0,75.03,7.2727,15.404
12,53.72,3.282,5.4,1506.1,58.82,32269,111,6,0,69.86,0.9459,9.9481
2,71.91,4.539,4.23,1597.6,57.11,6863,88,17,0,64.43,1.2483,17.0
28,64.99,2.32,6.38,1662.3,71.68,47805,40,2,0,66.64,0.8413,10.1865
17,64.24,1.178,4.11,1370.3,63.39,48825,49,0,0,73.21,1.9191,15.6302
50,75.33,3.813,4.14,1517.1,55.12,22108,21,3,0,68.58,1.0059,18.1957
8,81.49,2.146,6.06,1080.6,59.44,39691,98,4,0,73.78,1.4661,13.4472
14,99.36,9.836,3.79,2092.9,74.9,33105,41,2,1,74.17,3.8114,26.2164
15,77.55,3.025,5.95,1539.3,63.07,12930,110,16,0,71.51,1.6507,13.0336
4,71.85,2.396,5.53,1189.8,63.33,31820,45,1,0,72.66,2.1604,12.9928
19,72.17,2.51,5.51,1322.6,47.26,34072,75,12,0,65.99,0.7656,13.098
24,68.02,1.696,6.51,1390.7,63.75,2553,86,13,0,69.26,1.2114,10.4485
9,69.0,3.084,4.93,1260.4,81.2,28601,28,7,0,64.59,0.6328,13.9959
47,71.49,1.391,5.42,1372.4,40.45,17865,55,7,0,69.09,0.78,13.19
20,74.52,3.584,6.2,1468.5,38.01,24814,31,3,0,64.52,0.8916,12.0194
30,68.74,1.156,6.23,1248.2,34.23,30843,90,2,0,66.35,1.3173,11.0337
43,75.9,3.33,5.11,1311.5,30.43,22160,106,18,0,70.08,3.7418,14.8532
26,70.25,2.007,6.22,1793.1,59.77,11860,95,13,0,70.81,1.8701,11.2942
19,55.29,4.071,6.24,1585.7,66.68,33982,75,12,0,65.22,0.9115,8.8606
41,72.02,1.908,5.69,1689.5,43.38,17027,22,7,0,74.01,1.4882,12.6573
13,65.36,2.303,7.35,1307.3,63.41,46881,72,9,0,73.97,1.3433,8.8925
32,69.18,2.877,3.8,1754.8,70.87,25869,56,0,0,67.43,0.751,18.2053
28,70.09,1.6,5.26,1417.9,43.67,47653,40,2,0,66.87,0.8371,13.3251
21,67.1,3.155,5.04,1295.1,71.94,41199,7,11,0,70.42,1.1262,13.3135
6,63.83,1.398,4.98,1423.3,76.82,28555,71,2,0,69.88,1.2264,12.8173
5,79.52,2.137,3.96,1651.8,52.42,31125,49,5,0,68.93,5.1185,20.0808
50,84.69,2.607,2.79,1626.4,87.83,22447,21,3,1,70.59,0.9324,30.3548
17,62.77,1.881,5.62,1624.6,50.29,49137,49,0,0,72.66,1.8864,11.169
37,61.23,1.788,5.73,1085.7,66.41,14597,91,13,0,72.66,4.2842,10.6859
2,66.22,1.432,4.94,1451.6,57.11,6622,88,17,0,64.54,1.2941,13.4049
45,59.38,2.677,4.11,1239.1,76.66,1196,30,11,0,69.39,1.5802,14.4477
44,70.25,3.691,5.51,1556.7,51.73,15195,41,3,0,74.06,4.0225,12.7495
40,56.72,4.798,6.34,1304.1,63.3,39235,23,8,0,72.99,1.5821,8.9464
15,67.73,2.792,6.6,1220.3,45.35,12851,110,16,0,71.27,1.5965,10.2621
37,62.44,1.376,4.67,1899.7,59.41,14504,91,13,0,72.18,4.2138,13.3704
16,74.36,1.737,4.85,1750.4,67.17,3125,83,12,0,71.72,0.934,15.332
21,66.99,8.353,5.0,2022.4,96.2,41351,7,11,1,70.19,1.9207,13.398
17,73.63,1.911,5.51,1505.3,30.53,48932,49,0,0,72.71,1.8537,13.363
22,96.88,3.324,3.0,1847.4,79.46,25282,35,6,1,70.53,1.6556,32.2933
43,57.45,2.792,5.97,1007.7,64.51,22200,106,18,0,69.24,3.611,9.6231
13,62.35,2.15,5.39,1196.6,57.1,46802,72,9,0,73.0,1.2848,11.5677
25,64.47,3.095,5.06,1349.2,43.34,8756,25,2,0,71.43,2.8847,12.7411
44,77.43,2.226,6.49,1413.4,54.41,15563,41,3,0,74.34,3.8502,11.9307
16,63.73,2.045,4.5,1256.5,59.74,3413,83,12,0,71.22,0.9024,14.1622
47,82.76,3.738,6.41,1539.0,64.91,17863,55,7,0,70.14,0.8879,12.9111
28,83.49,1.494,3.87,1381.5,57.93,48043,40,2,0,67.9,0.8368,21.5736
9,75.96,2.156,5.15,1600.1,45.06,28629,28,7,0,65.85,0.594,14.7495
32,62.2,2.467,5.5,1522.6,60.31,26123,56,0,0,66.96,0.7184,11.3091
23,79.69,2.116,6.79,1759.8,57.34,6319,25,12,0,70.02,1.4117,11.7364
3,76.69,2.235,4.68,1107.7,68.81,50150,40,16,0,68.44,2.0274,16.3868
40,67.04,1.345,5.77,1244.9,79.59,39101,23,8,0,72.4,1.5753,11.6187
