gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.48,3385.89,0
Female,0,Yes,Yes,4,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,50.52,145.02,0
Female,0,No,No,50,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.64,3191.39,0
Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,50.86,1581.99,0
Male,0,Yes,Yes,66,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),47.36,3064.78,0
Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,64.64,3198.63,0
Female,1,No,Yes,3,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),30.19,181.71,1
Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.19,643.43,1
Male,0,Yes,No,47,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,35.62,1703.24,0
Female,0,Yes,Yes,17,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,110.83,1908.23,0
Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),113.4,8173.58,1
Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.0,4921.56,0
Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.79,0.0,0
Female,0,No,No,67,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),65.68,4360.9,0
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),87.94,254.89,0
Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.51,85.07,0
Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.45,1431.33,0
Male,0,Yes,No,64,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,18.0,1141.74,0
Male,0,Yes,No,24,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),89.9,2125.9,1
Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,38.97,417.51,0
Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),94.85,1213.49,1
Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),50.95,704.49,0
Male,1,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,64.91,790.43,0
Female,1,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,59.67,452.49,0
Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.51,2107.13,0
Male,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.13,3602.57,0
Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,95.99,1064.2,1
Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),59.77,376.68,1
Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.72,4369.23,0
Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.09,2915.8,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,34.39,2481.96,0
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,105.28,378.53,0
Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.25,208.65,1
Male,0,No,No,24,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.06,2089.81,0
Male,0,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.67,2585.62,1
Female,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),19.83,362.77,0
Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.41,1760.26,0
Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,82.19,544.4,0
Female,1,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,56.11,1116.67,0
Female,1,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.96,2067.7,1
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.31,1281.66,0
Female,1,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,53.52,1925.98,0
Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.52,1484.85,0
Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.08,943.45,0
Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,58.89,639.19,0
Female,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.68,599.37,1
Male,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.97,0.0,1
Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,592.24,1
Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.67,4236.45,0
Male,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,65.25,980.41,1
Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.41,75.59,0
Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,23.12,1645.08,0
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,77.35,706.78,0
Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),57.39,267.77,1
Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),68.96,1025.23,1
Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,776.43,0
Male,0,No,Yes,11,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.1,874.67,0
Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),92.99,2576.67,1
Male,0,Yes,Yes,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.22,968.57,0
Male,1,Yes,No,4,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.89,55.48,1
Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,77.82,996.7,0
Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,56.27,2284.77,0
Female,1,No,No,30,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.7,2787.86,0
Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.42,357.66,1
Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,18.0,182.7,1
Male,0,No,Yes,32,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,425.39,0
Female,0,Yes,No,53,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,43.49,2344.86,0
Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),78.39,993.58,1
Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),50.03,1368.22,1
Male,0,No,No,5,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.56,416.42,0
Female,1,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),44.94,462.98,1
Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.0,37.46,1
Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.16,2787.45,0
Male,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,72.88,1155.92,0
Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.04,1964.29,1
Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,52.25,2015.0,0
Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.62,4481.91,0
Female,0,Yes,Yes,10,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,63.41,705.0,0
Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,128.5,0
Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.77,5737.71,0
Female,0,Yes,No,40,No,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),83.07,3388.5,0
Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,86.73,4922.98,1
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.78,0.0,0
Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,70.22,949.91,0
Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,118.0,4995.57,1
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.81,100.61,1
Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,470.75,1
Female,1,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,71.51,1227.13,0
Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,98.43,0.0,1
Female,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,23.47,162.22,0
Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.68,472.22,1
Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),101.19,412.91,0
Male,0,No,No,31,No,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),47.86,1557.02,0
Male,1,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,57.67,425.59,0
Female,1,No,No,10,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.22,889.12,0
Male,0,No,Yes,72,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),26.34,1852.39,0
Male,1,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.45,1340.17,0
Male,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),35.65,566.87,0
Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.76,2261.25,1
Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.9,5128.36,0
Female,0,Yes,No,0,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,96.61,0.0,1
Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,74.17,1478.52,0
Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),47.85,1416.41,0
Male,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),100.72,1273.98,0
Female,0,Yes,No,47,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,83.26,3928.81,0
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,18.0,1254.37,0
Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.94,6454.7,0
Male,1,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.75,632.35,1
Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),63.81,552.56,0
Female,0,Yes,No,72,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.51,7283.51,0
Male,1,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,58.67,1125.45,0
Female,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.62,663.66,0
Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),103.12,4134.57,0
Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,66.67,787.02,0
Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.22,706.36,0
Female,0,Yes,Yes,67,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.62,5648.15,1
Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),78.67,399.84,0
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,91.48,188.76,1
Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.47,271.56,0
Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.56,1327.4,1
Female,0,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,27.01,55.81,0
Male,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,115.38,2326.45,0
Male,0,No,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),18.0,587.75,0
Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,104.42,6291.63,0
Female,0,No,No,8,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.97,681.2,1
Female,1,Yes,Yes,54,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.51,2103.21,1
Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),26.66,252.7,0
Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.66,2356.35,0
Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),58.07,1023.11,0
Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),76.66,222.8,1
Female,1,No,Yes,40,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,18.0,702.23,0
Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.14,376.74,0
Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.5,216.1,1
Female,0,No,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,103.1,1485.08,0
Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,77.08,2579.97,0
Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.57,311.89,0
Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),107.44,730.41,1
Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),51.73,42.35,0
Male,0,No,No,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.68,1244.95,0
Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,72.92,1170.54,0
Female,1,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.08,677.35,0
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),65.16,140.31,0
Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.41,1876.22,0
Female,0,Yes,Yes,49,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.75,2640.98,0
Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,35.37,1408.27,0
Male,0,No,No,63,No,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,112.58,7157.67,0
Female,0,Yes,No,0,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,55.4,0.0,0
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.6,5885.37,0
Female,1,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),87.85,1192.47,1
Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.0,8450.12,1
Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.89,500.99,1
Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,80.63,1523.85,0
Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.31,394.82,0
Female,0,Yes,Yes,14,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.36,654.0,0
Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),42.07,2462.97,0
Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,90.21,3832.72,1
Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,92.39,6683.41,0
Male,0,No,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.87,2326.52,0
Female,1,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.53,819.53,0
Female,0,No,No,3,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.27,77.99,1
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.74,3175.83,0
Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),75.51,1826.28,0
Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,18.0,777.16,0
Male,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,52.9,848.83,0
