gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.94,1026.41,0
Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.97,3036.0,0
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),87.62,122.28,1
Male,0,No,Yes,36,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,40.15,1450.47,1
Male,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.12,522.0,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.7,74.25,0
Male,0,No,No,33,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.04,2069.05,0
Female,0,No,No,4,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,48.45,153.85,1
Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.24,337.82,0
Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,67.54,0.0,0
Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,90.46,3.9,0
Female,0,No,No,16,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.91,1339.97,0
Male,0,No,Yes,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.43,708.46,0
Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.39,2269.25,0
Male,1,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.63,580.19,1
Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.0,210.34,0
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.26,330.97,1
Male,1,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,111.3,3964.67,0
Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,88.06,0.0,0
Male,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.0,709.79,0
Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,69.55,173.07,0
Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.92,634.57,0
Male,1,Yes,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.68,758.66,0
Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,99.55,3525.83,0
Male,0,No,Yes,10,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.26,884.38,0
Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,65.04,2265.46,0
Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,96.66,1140.39,1
Female,1,Yes,Yes,36,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.71,2058.89,0
Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.9,494.08,0
Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,108.52,1143.82,1
Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,96.06,1164.09,0
Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,59.04,1981.42,0
Male,1,No,Yes,20,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.93,1714.12,0
Female,0,Yes,Yes,7,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,38.82,138.3,0
Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,107.53,242.55,0
Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.6,1718.48,0
Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.26,2318.86,0
Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.09,1446.41,0
Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,89.79,1045.42,0
Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.34,199.24,0
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.0,270.83,0
Male,1,Yes,No,31,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.54,3273.58,0
Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,104.18,300.5,1
Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.56,631.11,1
Female,0,No,No,13,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.87,1097.24,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.15,42.95,0
Male,0,No,Yes,5,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.93,408.91,0
Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,66.46,474.23,1
Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,118.0,1718.61,0
Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.89,2062.7,1
Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,42.77,208.11,0
Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),113.67,688.35,0
Female,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.67,496.19,0
Male,1,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.56,0.0,0
Male,1,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),100.2,662.09,1
Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),103.53,1410.04,0
Female,1,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,81.25,1103.9,0
Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.88,972.4,0
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.29,358.35,0
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.41,103.13,1
Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.65,945.38,0
Male,0,Yes,No,13,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.83,1185.71,0
Female,0,Yes,No,15,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),96.4,1563.75,0
Female,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),22.82,28.84,1
Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.41,2246.91,0
Male,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.02,1759.43,0
Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,40.34,220.23,0
Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,113.86,4134.98,0
Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.61,616.34,0
Male,1,No,Yes,2,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42.9,86.23,1
Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,118.0,688.48,0
Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,117.65,2370.84,1
Male,1,Yes,No,12,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.72,525.22,0
Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.82,2630.29,0
Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.98,280.65,0
Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.37,461.38,0
Male,1,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71.17,319.97,1
Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.43,983.34,0
Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),118.0,743.96,0
Male,1,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,48.24,520.71,0
Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,54.33,201.14,1
Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.0,423.22,0
Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.81,1056.15,0
Male,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.01,829.25,0
Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.19,74.02,0
Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),111.25,1075.85,0
Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,72.03,1032.26,0
Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),56.21,1945.85,0
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,24.77,269.04,1
Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,106.96,845.63,0
Male,0,No,Yes,4,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.21,303.39,0
Male,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.46,1793.23,0
Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,97.28,1649.93,1
Male,1,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,43.77,143.46,1
Female,0,No,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,99.42,2768.63,0
Male,0,No,Yes,28,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,86.65,2418.44,0
Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,92.05,1556.13,0
Male,0,Yes,No,0,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,113.62,23.89,1
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),63.35,514.52,1
Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.09,992.19,0
Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,72.26,2099.22,0
Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,92.42,678.05,1
Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,98.0,696.65,0
Female,0,Yes,No,6,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.41,510.27,0
Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.41,681.92,0
Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,102.5,3718.95,0
Male,0,No,No,36,No,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,83.81,3013.27,0
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,78.48,833.56,1
Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.49,1216.32,0
Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,18.0,313.71,0
Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,83.32,605.02,0
Female,0,No,No,36,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.9,3251.22,0
Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.65,812.94,0
Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.66,1438.63,0
Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.06,320.81,0
Female,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.47,1012.12,1
Male,0,Yes,Yes,11,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),64.74,738.61,1
Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),64.71,189.36,1
Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,91.41,1666.85,0
Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,118.0,902.51,0
Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.75,325.95,0
Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,81.01,989.47,0
Male,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.91,1071.52,0
Male,1,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,95.28,1311.8,0
Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,93.95,604.24,0
Female,0,No,Yes,36,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.94,2757.21,0
Female,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.63,239.01,0
Male,0,No,No,2,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),114.22,234.87,1
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,81.7,181.9,0
Female,0,No,Yes,20,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.34,1668.41,0
Female,1,Yes,No,9,No,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.67,997.85,1
Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,51.73,268.68,0
Male,0,No,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,78.18,228.05,0
Female,0,Yes,No,36,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),61.24,2204.26,0
Female,0,Yes,No,6,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.79,351.99,0
Male,1,Yes,No,0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,57.32,0.0,1
Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.7,1538.86,0
Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.35,122.1,0
Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,53.58,81.63,0
Female,1,Yes,Yes,11,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,115.68,1259.27,1
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,59.76,515.61,0
Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,69.64,2533.09,0
Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.11,2475.65,0
Female,1,No,No,36,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.88,3278.48,0
Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,116.51,273.44,0
Female,0,Yes,Yes,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,87.16,2967.34,0
Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),32.51,116.43,1
Female,1,No,No,3,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.7,206.95,0
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,64.86,509.52,1
Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,72.79,1172.1,0
Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),60.46,891.89,0
Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.03,206.73,1
Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),91.11,3230.24,0
Female,0,Yes,No,1,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.39,8.31,0
Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.51,925.16,1
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),76.07,459.71,0
Male,0,No,No,6,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,83.22,490.46,1
Male,0,Yes,No,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),73.71,903.06,0
Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.88,207.92,0
Female,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.23,0.0,0
Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,118.0,1526.99,0
Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.71,1109.62,0
Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.61,1616.41,0
Female,0,Yes,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,89.48,707.22,0
Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),87.74,91.34,0
Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,96.59,699.04,0
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,60.65,69.0,1
