amount,time_hour,merchant_category,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,is_weekend,is_night,num_transactions_last_hour,num_transactions_last_day,is_fraud
16.7,13,0,1.0,0.79,1.174,1,0,2,7,0
8.14,9,7,3.9,1.03,0.977,0,1,3,12,0
17.62,13,2,15.06,3.22,1.063,0,0,0,3,0
19.95,19,0,20.52,2.07,1.037,0,0,1,5,0
12.33,17,4,20.91,1.98,1.135,0,0,1,5,0
42.98,12,1,1.27,3.16,1.279,0,0,1,6,0
8.85,15,5,3.59,10.56,0.668,0,0,1,7,0
11.47,20,4,4.74,1.81,1.047,0,0,0,4,0
40.59,19,2,11.41,2.82,2.538,0,0,3,5,0
59.65,17,4,24.55,1.01,0.998,0,0,2,4,0
7.78,17,1,7.74,0.11,0.342,0,0,1,2,0
51.97,21,4,2.42,0.6,0.762,1,0,1,8,0
42.82,9,4,15.67,6.05,0.529,0,0,3,4,0
28.96,15,7,21.53,8.62,0.897,0,0,1,8,0
92.64,10,6,4.0,3.24,0.566,0,0,0,4,0
50.08,17,1,1.34,2.99,1.874,1,0,1,6,0
40.64,21,3,3.15,6.35,0.94,1,0,1,7,0
28.7,9,5,0.95,14.11,0.774,0,1,1,2,0
37.01,9,0,3.56,0.23,0.744,0,0,0,5,0
118.5,20,7,20.13,10.73,0.84,0,0,0,4,0
151.87,15,2,2.33,7.0,1.686,0,0,0,5,0
21.07,13,5,2.77,2.46,0.679,0,0,1,5,0
73.55,15,0,55.95,0.22,1.093,0,0,0,6,0
14.41,18,5,1.41,1.1,1.006,1,0,0,3,0
90.22,14,7,1.12,2.39,0.883,0,0,3,4,0
176.31,11,0,1.86,8.47,1.416,0,0,0,7,0
162.91,22,3,8.74,1.42,1.419,0,0,2,3,0
26.89,9,4,0.04,7.13,1.367,1,0,1,6,0
62.52,9,3,14.39,4.51,1.13,1,0,0,2,0
2.34,9,5,45.49,5.62,0.836,0,0,0,6,0
49.05,16,0,9.72,17.27,1.027,0,1,2,10,0
3.61,19,0,7.09,16.13,0.671,0,0,1,5,0
37.48,19,0,4.19,0.59,1.478,0,0,0,9,0
14.21,19,9,9.89,7.8,0.726,0,0,3,0,0
45.15,18,2,3.41,12.27,1.689,0,0,1,3,0
38.74,16,0,2.26,2.2,1.023,0,0,2,6,0
47.82,7,0,9.39,10.29,0.716,0,0,3,2,0
43.2,16,3,5.55,0.81,0.519,0,0,0,1,0
31.24,9,3,10.94,11.49,1.976,1,0,1,7,0
89.77,13,0,15.57,0.67,0.603,0,0,1,3,0
8.98,14,3,1.96,6.54,1.431,0,0,1,10,0
54.65,8,0,17.4,1.14,1.076,0,0,0,5,0
21.58,17,1,3.71,12.01,1.489,1,0,1,3,0
11.55,13,6,7.96,3.27,0.696,1,0,1,4,0
31.1,22,3,14.43,5.48,1.318,1,0,1,3,0
24.17,19,3,0.46,9.48,0.959,0,0,1,5,0
1426.87,23,3,23.59,3.0,15.141,1,0,5,9,1
156.01,15,2,8.39,3.08,0.923,0,0,1,5,0
7.71,3,0,4.3,1.17,0.627,1,0,2,10,0
51.21,11,7,0.59,6.74,1.002,0,0,2,4,0
21.84,7,4,10.42,1.83,1.047,1,1,1,1,0
76.06,23,5,3.9,14.6,0.697,0,0,2,6,0
18.13,12,0,3.66,4.85,0.527,1,0,1,4,0
18.4,11,9,4.73,0.51,1.552,0,0,1,4,0
26.73,7,5,14.07,4.99,0.874,0,0,0,4,0
25.25,20,3,11.99,5.74,0.803,0,0,0,4,0
75.73,20,0,15.86,11.94,1.134,0,0,1,2,0
62.41,10,0,6.41,5.54,1.054,1,0,0,3,0
190.74,18,8,1.03,2.14,0.813,0,0,0,5,0
3.16,14,8,6.11,2.17,1.321,1,0,0,8,0
105.62,18,2,8.7,0.81,0.954,0,0,0,8,0
31.0,22,7,7.57,0.48,0.881,0,0,0,9,0
78.95,15,6,1.63,8.91,1.46,1,1,0,1,0
32.39,9,2,12.28,6.13,0.75,0,0,0,5,0
122.87,10,2,1.49,7.3,1.437,0,0,0,4,0
12.78,20,2,7.77,0.81,1.662,1,0,1,8,0
12.44,7,6,0.77,4.67,0.677,0,0,0,7,0
32.71,16,7,0.83,6.78,1.77,0,0,0,5,0
95.59,18,5,57.77,14.32,1.366,1,0,0,3,0
12.4,2,7,0.69,10.71,3.63,0,0,0,3,0
89.51,16,1,1.6,3.24,0.843,1,0,0,1,0
259.17,11,6,2.58,6.44,1.04,0,0,2,3,0
201.85,23,7,5.59,19.37,1.955,1,1,3,12,1
90.66,17,4,19.82,17.81,0.933,0,0,0,3,0
71.81,18,6,23.47,1.81,1.397,0,0,0,4,0
20.01,14,2,5.8,5.3,0.438,0,0,0,6,0
35.57,22,3,12.25,12.52,0.931,0,0,2,6,0
31.37,19,5,6.35,0.15,0.602,0,0,0,2,0
68.94,16,2,2.56,2.85,0.702,1,0,0,11,0
127.08,7,0,4.87,2.71,0.85,0,0,1,6,0
20.13,15,2,8.32,6.57,1.42,0,0,1,5,0
32.87,15,6,0.31,1.02,0.858,0,0,2,3,0
36.03,14,8,13.56,3.16,0.466,0,0,2,9,0
119.77,12,0,8.82,4.36,0.861,0,0,1,5,0
32.16,15,5,0.09,15.35,1.198,1,0,0,8,0
25.63,12,8,6.2,16.92,1.107,1,0,0,7,0
67.12,14,1,11.59,7.21,0.739,1,0,2,2,0
10.17,18,7,6.83,10.25,0.887,1,0,1,3,0
15.61,14,1,6.21,3.09,0.992,0,0,0,9,0
8.85,7,0,8.9,1.26,1.266,0,0,0,1,0
86.12,21,6,3.49,4.09,0.669,1,0,1,5,0
76.63,20,2,0.02,16.9,1.428,0,0,0,5,0
47.44,14,5,0.59,0.48,0.965,0,1,1,6,0
46.33,0,2,2.87,1.23,1.03,0,0,0,2,0
8.4,20,3,24.0,6.43,1.81,1,0,0,6,0
45.05,8,2,5.05,3.11,0.719,0,0,0,6,0
80.23,10,2,14.11,12.02,0.936,0,1,1,7,0
101.59,20,6,1.55,4.9,0.683,0,0,1,2,0
92.7,12,8,2.19,6.02,0.642,0,0,1,6,0
263.0,4,3,3.29,12.14,9.132,0,0,4,18,1
45.14,8,0,14.2,0.97,0.487,0,0,0,6,0
70.66,11,9,16.03,0.37,0.858,0,0,1,4,0
391.59,3,7,4.69,62.6,7.157,0,0,3,4,1
1358.2,6,6,74.94,63.64,0.537,0,0,8,10,1
24.14,13,7,3.95,5.98,1.33,0,0,2,5,0
12.5,6,8,0.93,0.17,0.922,0,0,1,9,0
10.86,8,2,6.3,0.32,0.743,0,1,1,2,0
6.4,19,6,11.13,3.47,1.156,1,0,1,5,0
42.94,15,8,3.29,4.56,0.916,1,0,2,4,0
45.11,14,8,7.72,7.73,1.011,0,0,0,4,0
15.46,10,9,4.2,10.01,0.75,0,0,0,5,0
32.72,17,4,2.02,2.79,0.507,0,0,1,6,0
72.43,18,0,0.27,7.16,0.999,1,0,0,6,0
12.35,13,0,6.58,0.54,1.291,1,0,0,11,0
133.21,9,9,3.99,3.91,0.557,1,0,1,1,0
81.12,18,8,22.78,20.19,2.543,1,0,5,9,1
17.86,20,4,1.59,11.54,1.575,0,1,1,4,0
34.79,15,0,25.46,4.29,0.495,0,1,0,9,0
34.18,8,7,1.26,6.1,0.595,0,0,0,6,0
39.73,20,0,4.42,15.24,0.937,0,1,2,7,0
12.4,17,6,40.25,7.61,1.466,0,0,1,2,0
273.5,15,4,9.77,1.39,1.301,0,0,1,4,0
23.74,19,1,8.42,4.16,0.472,0,1,4,12,0
2.48,17,4,1.41,7.49,0.668,0,0,3,2,0
27.72,20,3,0.98,0.91,1.066,1,0,1,3,0
76.84,19,2,1.55,3.54,1.207,1,0,0,5,0
12.61,15,0,3.42,3.91,1.767,0,1,0,7,0
95.37,13,5,11.6,2.83,1.647,1,0,2,1,0
26.48,18,4,3.17,0.41,0.716,0,0,3,4,0
166.05,20,6,5.39,2.13,0.498,0,0,3,6,0
42.83,13,6,2.07,0.94,0.826,1,1,1,5,0
57.56,9,8,7.36,18.63,0.802,1,0,0,3,0
3529.74,19,7,51.84,105.27,4.65,1,1,5,9,1
33.26,14,3,9.26,12.3,1.03,0,0,0,6,0
32.1,15,1,0.08,2.48,1.27,0,1,1,8,0
30.89,14,1,27.26,1.77,1.431,0,0,1,2,0
54.42,17,2,0.43,7.97,3.035,0,0,0,1,0
122.04,18,2,3.2,0.96,0.94,0,1,0,10,0
139.99,17,0,2.34,1.35,1.134,1,1,0,3,0
26.75,12,5,7.91,0.61,1.249,1,0,1,8,0
10.34,8,8,23.31,4.53,1.728,1,0,0,7,0
24.49,17,2,0.02,2.95,1.442,1,0,0,3,0
24.2,13,7,10.77,0.36,1.405,0,0,0,4,0
39.46,14,0,28.18,1.87,1.459,0,0,1,8,0
11.76,18,1,20.44,8.04,1.042,0,1,0,3,0
104.99,11,4,0.51,8.1,0.787,0,0,3,6,0
33.51,14,0,0.42,10.31,1.839,0,0,0,3,0
8.61,19,7,17.23,0.1,0.902,1,0,2,1,0
581.27,17,6,8.45,6.94,2.093,0,0,0,3,0
4.27,12,5,6.75,0.8,0.696,0,0,0,7,0
21.82,16,0,11.04,3.01,1.363,0,0,1,2,0
35.47,14,0,28.35,10.15,0.482,0,0,0,7,0
28.78,20,4,0.25,2.46,0.754,0,0,1,5,0
8.4,22,0,18.29,2.74,1.237,1,0,0,2,0
19.06,22,5,13.82,6.35,1.466,0,0,1,5,0
79.1,12,9,0.03,3.68,0.782,1,0,0,3,0
49.88,15,6,0.58,9.24,0.823,0,0,1,5,0
22.98,13,0,9.59,2.04,1.065,1,0,1,3,0
288.59,19,4,39.5,10.65,1.48,0,0,1,3,0
7.17,12,1,15.47,6.73,0.822,1,0,0,3,0
35.14,21,9,5.61,2.51,1.101,1,1,1,5,0
60.59,7,1,19.61,0.11,0.66,0,0,0,4,0
29.02,19,2,34.87,8.42,1.181,0,0,1,4,0
53.46,19,4,8.83,1.69,1.157,0,0,1,3,0
136.3,13,9,7.99,2.73,0.79,0,0,2,7,0
23.15,11,1,10.97,4.01,1.2,1,1,0,5,0
23.66,18,3,5.14,0.48,0.738,1,1,1,5,0
28.16,20,9,1.75,14.51,0.59,0,0,3,2,0
25.0,18,1,4.94,0.33,1.294,0,0,1,8,0
3.63,14,3,2.56,2.98,1.111,1,0,0,3,0
146.92,13,5,4.94,3.79,1.038,0,0,1,3,0
30.18,22,3,0.7,11.93,0.863,0,0,0,1,0
47.53,14,3,0.79,0.37,1.002,0,0,2,7,0
29.0,0,4,14.48,2.17,1.164,0,0,0,5,0
9.37,6,1,4.3,10.73,1.971,0,0,2,4,0
27.21,11,1,0.31,2.63,1.444,1,0,0,6,0
33.56,19,3,2.91,7.26,1.561,0,0,0,4,0
75.23,11,7,10.59,0.81,0.937,0,0,1,6,0
32.48,20,5,36.89,5.43,0.949,1,0,1,5,0
9.51,13,8,40.95,25.98,0.413,0,0,1,6,0
82.1,18,5,26.01,1.86,1.561,1,0,1,8,0
11.38,21,7,4.61,5.0,1.171,1,0,0,7,0
8.73,11,2,1.26,9.09,1.224,1,0,1,3,0
37.41,19,7,7.84,0.59,0.908,0,0,2,2,0
100.15,17,7,1.69,24.86,1.072,0,0,1,7,0
55.18,22,8,13.67,4.18,1.741,1,0,0,7,0
16.24,0,0,7.0,0.27,1.567,1,0,0,3,0
4.21,9,5,9.9,1.2,0.558,0,0,1,8,0
43.67,12,6,6.42,16.76,1.283,0,0,0,2,0
65.49,17,8,19.33,35.12,2.204,0,0,1,5,0
23.05,15,8,11.85,12.27,0.822,0,0,2,5,0
195.45,10,0,9.47,16.46,0.977,0,1,0,10,0
19.11,6,5,12.93,3.43,1.758,0,1,0,8,0
1573.37,20,3,4.98,58.13,1.56,0,1,2,15,1
49.65,18,0,10.09,7.39,1.322,0,0,1,6,0
148.53,9,2,7.64,3.27,2.14,0,1,1,10,0
18.83,9,7,3.8,10.84,0.922,0,0,2,6,0
133.68,14,6,3.73,13.96,1.16,1,0,2,4,0
53.36,12,4,21.58,1.0,0.601,0,0,1,6,0
14.85,0,4,0.87,5.32,1.953,0,0,1,8,0
32.53,9,7,4.19,7.17,0.94,0,0,1,2,0
152.7,11,0,0.95,13.26,1.277,0,0,3,2,0
12.1,22,3,1.29,8.49,2.177,0,0,2,1,0
167.13,20,4,10.67,4.7,0.699,1,0,1,5,0
14.2,14,6,0.1,7.15,1.074,0,1,0,1,0
65.8,18,3,5.31,0.27,1.329,1,0,0,3,0
6.94,10,3,3.76,10.13,0.702,0,0,0,5,0
42.05,21,6,1.48,2.15,1.447,0,0,1,5,0
23.74,13,7,3.27,2.07,1.927,0,0,1,5,0
23.52,14,0,2.52,0.81,0.75,0,0,1,7,0
32.59,10,3,11.43,17.58,1.004,0,0,0,5,0
27.72,1,2,2.38,3.78,0.901,1,0,0,8,0
30.11,8,6,0.77,1.95,0.778,0,0,2,5,0
63.88,18,3,11.35,5.53,1.033,0,0,0,5,0
44.44,19,9,9.4,5.32,0.623,0,0,0,6,0
79.15,12,4,12.19,10.29,0.75,0,0,0,8,0
44.3,17,3,2.17,14.05,1.005,1,0,2,3,0
35.81,7,2,4.36,3.71,1.617,1,0,1,5,0
42.89,11,1,4.73,12.61,1.059,0,0,1,9,0
45.8,11,4,18.02,1.07,2.086,1,0,0,6,0
20.71,20,1,7.89,11.48,0.933,0,0,1,4,0
22.98,10,5,22.35,0.08,0.821,1,0,0,8,0
179.89,17,2,1.64,8.57,1.305,0,1,2,5,0
40.76,7,8,1.48,0.54,1.826,0,0,0,4,0
26.23,17,2,3.14,4.52,2.002,0,0,0,5,0
21.84,11,8,9.08,4.26,0.792,0,0,0,2,0
12.08,14,6,0.78,10.92,1.106,0,0,2,9,0
29.9,1,9,5.66,2.59,0.763,1,0,1,3,0
7.29,0,0,4.2,3.96,0.683,0,0,0,4,0
21.08,20,1,39.29,2.93,0.625,0,0,0,6,0
22.38,14,1,6.7,7.11,2.386,0,0,1,6,0
15.99,10,7,6.75,2.62,0.559,0,0,2,5,0
127.22,19,7,7.22,4.97,1.103,0,0,1,9,0
69.83,16,1,8.6,2.09,0.928,0,0,1,3,0
8.12,11,3,13.96,1.2,1.769,1,0,0,3,0
42.5,17,7,8.89,16.41,0.721,1,0,0,4,0
11.57,12,1,7.02,10.62,0.572,0,0,0,8,0
76.04,14,6,37.28,3.1,1.449,0,0,0,4,0
90.91,17,0,0.19,6.83,1.481,0,0,0,2,0
14.62,11,0,0.46,0.09,1.001,0,1,2,4,0
29.05,9,3,4.63,4.86,0.718,0,0,1,6,0
14.85,7,0,4.9,4.74,0.933,0,0,0,5,0
238.43,19,0,2.56,5.56,0.683,0,0,1,5,0
11.7,19,2,0.82,4.95,0.857,0,0,0,5,0
7.22,19,6,2.1,6.03,0.448,1,0,1,5,0
13.65,19,1,7.5,4.95,1.448,0,0,0,2,0
29.69,9,1,14.59,1.07,1.854,0,0,0,2,0
36.8,14,5,12.62,5.51,0.893,0,0,0,7,0
5.58,16,9,0.1,6.53,1.385,0,1,1,5,0
26.22,18,5,5.62,7.85,1.258,0,0,1,3,0
62.97,13,0,8.23,1.92,0.39,1,0,0,7,0
11.52,14,8,8.58,7.3,1.151,1,0,4,8,0
40.81,9,8,1.75,0.24,1.516,0,0,1,8,0
196.94,8,6,0.75,3.33,0.676,0,0,0,7,0
85.23,13,1,28.42,17.7,0.786,0,0,2,5,0
23.56,11,5,1.62,6.87,1.408,1,0,2,5,0
79.16,10,1,2.96,6.83,1.86,0,0,1,4,0
48.7,13,0,1.07,11.57,0.512,0,0,0,5,0
59.2,17,7,1.0,6.79,1.223,0,0,1,5,0
33.47,3,9,0.42,9.56,0.73,0,0,1,5,0
30.65,18,3,10.48,17.48,0.923,0,1,0,7,0
57.74,17,6,4.44,5.91,0.789,0,1,0,10,0
71.58,1,7,6.8,4.4,1.152,0,0,2,1,0
57.41,23,3,99.99,39.52,1.268,0,0,3,19,1
127.88,13,2,0.76,0.64,0.36,1,0,0,4,0
5.09,13,6,14.23,0.1,1.132,0,0,0,3,0
102.29,23,3,7.44,8.44,1.213,0,0,1,7,0
30.29,12,4,2.07,4.59,0.993,0,0,0,5,0
14.55,14,9,10.33,11.04,1.657,1,0,1,4,0
157.43,21,2,31.05,1.07,3.11,0,1,5,9,1
24.39,18,5,2.26,7.91,1.32,1,0,0,2,0
44.13,21,0,3.71,0.08,0.735,0,0,1,3,0
19.77,16,1,1.9,8.85,0.986,1,0,3,3,0
9.78,17,3,2.86,0.69,0.876,0,0,1,3,0
25.75,7,5,7.29,3.59,1.028,0,0,3,3,0
153.05,10,1,13.91,5.8,0.9,0,0,1,4,0
15.7,12,2,0.02,2.08,0.983,0,0,0,2,0
397.5,12,5,1.11,7.78,1.026,0,0,0,1,0
1.75,13,2,5.77,3.76,0.478,0,0,0,7,0
107.88,18,2,1.53,10.92,0.833,0,0,2,4,0
35.63,11,1,3.05,5.87,0.703,1,0,1,3,0
95.31,17,4,2.15,4.14,0.996,1,0,1,6,0
17.54,11,3,3.68,4.61,0.947,1,0,1,4,0
36.22,11,5,12.82,8.53,1.253,0,0,0,5,0
26.21,19,5,0.78,4.37,1.181,0,0,1,6,0
27.48,12,0,11.35,2.25,0.894,0,0,0,5,0
134.24,8,6,11.83,1.77,0.937,0,1,0,5,0
57.5,15,3,16.86,1.01,0.722,0,0,2,8,0
31.05,11,3,1.3,3.77,1.086,0,0,0,9,0
116.47,21,4,9.73,0.06,1.092,1,0,2,4,0
32.61,11,5,6.92,0.23,2.041,1,0,0,6,0
55.15,19,2,5.92,2.26,1.365,0,0,1,5,0
67.71,11,8,1.03,0.65,1.266,0,0,2,3,0
44.62,19,7,0.62,0.53,1.422,0,0,3,5,0
26.53,0,0,5.13,3.84,0.574,0,0,1,7,0
150.08,6,3,0.14,8.85,0.626,0,0,0,6,0
7.34,15,9,8.77,0.86,0.732,0,0,2,4,0
25.01,21,1,24.45,0.4,0.614,0,0,1,3,0
108.6,17,8,4.64,5.74,0.776,0,0,1,4,0
57.63,5,2,21.14,10.09,2.06,0,1,0,3,0
241.6,18,2,6.03,6.84,1.023,0,1,2,4,0
54.9,8,8,13.99,1.05,0.804,0,0,3,3,0
9.02,17,5,3.92,0.45,1.042,0,0,0,8,0
139.79,9,3,2.63,14.27,0.551,0,0,0,6,0
28.65,13,3,1.62,3.52,0.421,0,0,1,3,0
17.73,12,7,30.99,6.29,1.522,1,0,2,4,0
10.2,12,5,8.67,4.08,0.716,0,0,0,2,0
23.07,12,4,1.74,3.57,0.696,0,0,1,7,0
64.77,16,2,2.39,11.07,0.313,0,0,1,5,0
13.01,15,8,0.38,0.91,0.938,1,0,0,7,0
53.53,18,0,0.35,6.42,0.974,0,0,0,4,0
66.27,23,7,2.8,0.76,0.68,1,0,0,2,0
43.77,14,7,1.8,3.42,0.842,0,0,1,8,0
12.63,14,1,8.62,1.88,0.346,0,0,0,2,0
155.81,16,8,0.05,6.39,1.428,0,1,0,4,0
60.27,19,5,0.5,1.17,1.423,1,0,1,5,0
66.99,17,0,23.04,2.36,0.809,0,0,1,6,0
100.26,9,2,1.92,1.34,0.817,0,0,0,4,0
236.73,12,4,8.41,1.4,1.174,0,0,0,3,0
15.99,13,1,1.55,0.31,1.877,0,0,0,4,0
19.79,17,3,17.42,0.77,1.232,0,0,1,7,0
211.62,2,9,34.72,21.46,1.17,0,0,3,9,1
41.29,17,1,6.49,3.8,0.748,0,0,1,4,0
107.09,1,0,44.64,69.78,16.855,0,1,5,10,1
29.76,11,2,12.02,1.47,1.053,1,0,0,6,0
17.56,19,4,3.14,0.97,1.123,1,0,0,4,0
10.8,12,5,0.63,4.78,1.242,1,1,0,6,0
150.42,9,4,7.94,0.78,0.974,1,0,0,7,0
15.38,13,8,17.05,3.31,0.766,0,0,0,3,0
11.05,13,2,24.51,14.93,1.082,0,1,0,5,0
22.11,12,4,18.38,2.19,1.13,0,0,0,8,0
12.8,9,2,8.14,5.45,0.755,0,0,2,6,0
7.41,13,1,4.36,3.75,0.811,0,0,0,2,0
20.92,15,3,3.2,5.64,0.968,0,0,1,5,0
3.61,9,2,11.72,4.18,1.198,0,0,3,5,0
53.67,13,7,12.52,3.41,0.705,0,0,1,6,0
27.14,14,2,5.08,17.53,0.758,0,0,1,4,0
17.76,17,4,1.66,2.06,0.446,1,0,1,7,0
28.59,12,3,16.34,4.69,0.656,0,0,1,2,0
15.48,9,3,5.98,1.24,0.87,0,0,0,6,0
17.13,16,7,0.06,1.46,1.155,0,0,2,7,0
33.17,10,0,17.55,5.16,1.156,0,0,1,3,0
56.53,17,2,19.29,22.42,1.021,1,0,0,3,0
9.54,20,3,9.36,10.91,1.352,0,0,1,7,0
19.46,17,8,1.11,2.91,0.755,0,0,0,8,0
88.14,21,9,10.84,18.48,0.895,1,0,0,8,0
48.74,13,7,7.72,8.96,1.12,0,0,0,4,0
18.23,9,1,7.8,5.02,1.288,0,1,1,4,0
7.97,23,7,19.19,7.57,1.098,0,0,0,6,0
446.61,12,4,3.49,2.0,0.523,1,0,0,4,0
10.19,19,5,14.29,11.16,0.758,1,0,3,5,0
24.03,15,0,4.65,2.53,0.41,1,0,1,6,0
15.06,7,8,0.34,4.17,1.104,0,0,1,2,0
9.99,12,0,5.68,5.46,1.006,0,0,0,8,0
18.19,19,9,33.03,0.78,0.676,0,0,0,3,0
2.9,9,4,3.21,5.02,0.902,0,0,0,5,0
12.52,15,4,16.78,5.11,0.813,1,0,0,5,0
41.27,13,1,5.02,2.87,1.01,0,0,0,7,0
21.62,16,8,1.71,5.05,0.951,0,0,0,5,0
6.29,21,7,16.05,6.48,1.617,0,0,0,5,0
49.05,19,0,2.85,4.4,1.655,1,0,1,5,0
30.96,18,7,1.48,0.92,1.62,0,0,0,4,0
55.37,19,3,33.44,1.57,0.668,0,0,1,4,0
9.29,14,0,2.23,4.75,1.59,1,0,0,5,0
97.33,12,4,16.36,8.84,1.227,0,0,1,1,0
140.86,19,2,23.19,2.51,1.017,0,0,0,5,0
33.52,19,7,3.45,1.21,1.531,1,1,0,7,0
72.49,13,2,0.72,10.06,0.531,0,0,0,4,0
774.79,12,7,25.4,97.95,2.156,0,1,5,17,1
18.88,12,0,12.15,8.14,1.662,1,0,0,3,0
6.89,17,7,17.95,2.57,0.872,0,0,2,3,0
17.62,12,5,4.92,10.06,0.671,0,0,1,6,0
5.36,17,0,2.1,15.05,1.366,0,0,2,9,0
36.09,14,2,7.13,1.24,1.531,0,1,0,7,0
86.3,23,1,4.7,1.2,0.632,0,1,1,5,0
17.09,11,1,31.86,5.8,1.04,0,0,1,5,0
85.84,19,4,0.69,2.74,0.529,0,0,0,6,0
63.77,17,9,3.67,0.35,1.09,0,0,1,3,0
47.48,7,2,7.58,4.25,0.895,0,0,0,0,0
41.21,14,7,14.19,0.23,1.126,0,0,2,2,0
6.58,7,2,6.05,0.36,1.646,0,0,1,7,0
46.43,10,9,1.12,0.45,1.098,0,0,1,7,0
39.64,1,4,0.05,4.72,0.575,1,0,1,3,0
10.1,14,1,4.25,4.38,1.033,1,0,0,6,0
72.84,9,6,6.63,2.4,0.699,0,0,0,5,0
49.1,13,4,10.15,3.64,1.071,0,0,2,6,0
17929.56,3,8,5.11,8.62,1.072,0,1,2,13,1
62.69,18,3,5.64,13.12,0.582,0,0,0,4,0
15.07,21,1,2.36,11.77,0.825,0,0,0,2,0
25.06,9,0,4.2,1.73,1.117,0,0,1,3,0
11.29,14,0,10.15,0.08,1.393,1,0,3,6,0
51.25,18,8,14.77,5.19,0.793,0,1,1,6,0
65.78,14,4,4.76,6.79,1.184,0,0,0,6,0
49.36,9,9,5.82,1.93,1.004,0,0,0,7,0
48.43,16,2,3.27,2.78,1.154,0,0,2,4,0
7.78,6,4,11.17,10.83,0.742,1,0,0,2,0
327.64,8,2,23.08,6.43,1.178,1,0,0,6,0
10.78,13,1,1.19,12.32,0.882,0,0,1,0,0
19.54,15,4,17.54,2.97,0.644,0,0,0,8,0
82.35,19,2,1.98,4.38,1.208,0,0,1,8,0
16.64,9,8,2.15,4.26,0.596,1,0,0,6,0
75.1,15,2,3.08,2.59,0.442,1,0,0,2,0
37.97,10,8,6.22,4.75,1.286,0,0,0,3,0
87.17,8,8,14.01,0.15,1.392,0,0,2,3,0
33.11,12,0,15.57,16.96,1.759,1,0,0,2,0
28.8,12,3,13.46,9.28,0.478,0,0,2,6,0
62.47,17,1,0.0,7.89,1.002,0,0,0,10,0
20.22,18,3,6.74,0.99,0.643,0,0,1,6,0
19.6,18,1,3.33,0.61,0.762,0,0,1,10,0
387.56,20,9,1.98,2.56,1.294,0,0,0,7,0
28.45,9,3,3.56,2.11,0.866,1,0,0,6,0
45.74,20,3,13.89,4.92,0.988,0,0,1,2,0
52.31,23,6,10.14,9.27,1.587,1,0,2,8,0
13.95,13,0,7.61,13.72,0.353,1,0,0,5,0
154.35,12,4,10.27,2.45,0.849,0,0,0,6,0
7.76,10,6,5.31,2.49,1.636,1,0,1,4,0
5.68,20,5,8.78,2.74,1.429,1,0,0,6,0
47.07,20,7,2.69,1.63,0.691,1,0,0,4,0
33.33,17,1,9.56,3.44,0.958,0,0,2,3,0
23.68,13,0,1.51,9.6,0.932,0,0,2,7,0
29.53,12,5,10.41,4.56,0.77,1,0,1,8,0
23.9,0,9,21.76,7.69,1.446,0,0,2,7,0
20.23,8,8,2.83,1.52,0.566,1,0,0,5,0
360.82,17,1,4.02,0.48,1.015,1,0,1,4,0
16.01,19,9,27.07,0.0,0.477,0,0,0,2,0
16.1,15,4,18.67,0.16,1.707,0,1,2,3,0
15.58,13,1,7.27,5.36,0.8,1,0,0,3,0
7.92,17,2,5.84,18.27,1.774,0,0,2,4,0
4.4,20,1,11.86,1.63,0.994,1,0,0,2,0
259.78,13,1,16.56,7.01,1.173,1,1,3,5,0
28.06,23,9,3.88,4.82,1.838,0,0,1,4,0
103.09,20,9,9.33,0.23,1.599,0,0,0,6,0
33.82,18,0,1.91,2.97,0.928,0,0,1,6,0
11.65,8,3,13.63,0.13,0.798,0,0,0,4,0
9.88,13,0,7.24,0.07,0.849,0,0,0,6,0
44.58,9,2,15.6,2.51,0.563,1,0,0,10,0
23.7,8,5,5.22,6.13,1.427,0,0,1,6,0
276.48,11,1,8.59,5.7,1.011,1,0,1,5,0
41.16,11,9,22.13,3.54,0.36,0,0,0,5,0
31.27,9,9,8.63,1.25,1.276,1,0,1,4,0
77.28,7,3,0.15,5.18,2.336,0,0,1,3,0
45.79,17,9,2.71,0.28,1.076,1,0,1,1,0
47.54,8,0,8.9,2.04,1.255,0,0,2,7,0
125.27,16,2,7.87,5.4,0.596,0,0,0,3,0
92.48,19,5,22.51,1.36,0.674,0,0,2,3,0
51.39,15,0,9.41,1.91,0.826,1,0,2,3,0
48.59,15,9,3.79,12.16,1.024,0,0,0,4,0
8.34,22,3,3.06,5.83,2.0,1,0,1,6,0
113.03,13,3,22.0,1.55,1.055,0,0,1,4,0
22.85,18,9,1.59,3.12,1.039,0,0,2,4,0
20.69,17,4,0.73,7.27,1.629,0,0,0,5,0
35.11,17,3,10.68,2.22,1.424,1,0,1,5,0
5.08,23,9,5.11,2.13,0.981,0,0,0,6,0
7.0,20,1,2.85,1.51,0.885,1,1,0,2,0
38.46,12,6,11.85,2.46,0.979,0,0,2,5,0
193.53,15,8,27.49,6.54,1.15,0,0,1,3,0
127.24,16,1,25.33,1.58,0.736,1,0,0,4,0
39.27,22,8,21.65,0.96,0.749,1,0,1,3,0
14.1,15,1,24.93,6.9,0.883,0,0,0,6,0
19.22,18,5,4.3,4.45,1.116,1,0,0,9,0
19.51,12,6,1.71,1.4,0.541,0,0,2,6,0
19.38,16,8,13.76,1.43,1.781,0,0,3,3,0
37.47,14,3,11.76,5.41,0.906,0,1,0,4,0
