user_id,company_id,plan_tier,signup_date,industry,daily_logins,features_used,session_duration_min,actions_per_session,last_active_date,days_since_last_login,monthly_active_days,support_tickets,nps_score,is_churned
USR-00231,CMP-0104,Pro,2024-01-15,Healthcare,7.6,10,21.7,14.2,2025-09-28,3,9,3,5,1
USR-00232,CMP-0254,Pro,2024-03-13,Finance,13.5,14,11.0,7.7,2025-09-28,3,12,1,5,0
USR-00233,CMP-0227,Pro,2025-01-09,Education,15.2,9,24.5,8.7,2025-09-22,9,23,2,6,0
USR-00234,CMP-0112,Free,2024-08-21,Media,21.3,4,3.5,1.0,2025-09-06,25,22,3,5,1
USR-00235,CMP-0510,Enterprise,2024-10-03,Finance,21.4,15,39.8,14.1,2025-10-01,0,22,0,7,0
USR-00236,CMP-0473,Free,2024-05-18,Manufacturing,0.1,1,2.0,2.4,2025-09-20,11,2,3,3,1
USR-00237,CMP-0099,Pro,2024-05-22,Finance,8.4,8,23.7,9.6,2025-09-21,10,18,1,7,0
USR-00238,CMP-0153,Enterprise,2024-03-02,Manufacturing,16.2,13,32.7,11.6,2025-09-27,4,19,0,10,0
USR-00239,CMP-0338,Enterprise,2024-06-16,Manufacturing,28.1,16,39.3,13.5,2025-10-01,0,28,1,10,0
USR-00240,CMP-0163,Pro,2024-06-16,Media,16.5,12,34.1,14.5,2025-09-26,5,27,2,6,0
USR-00241,CMP-0161,Pro,2023-12-07,Healthcare,10.1,10,12.7,12.4,2025-09-18,13,13,1,4,0
USR-00242,CMP-0580,Enterprise,2024-01-14,E-commerce,10.0,21,42.9,21.5,2025-09-30,1,21,0,7,0
USR-00243,CMP-0398,Enterprise,2024-02-18,Media,24.6,18,31.4,16.9,2025-09-30,1,25,0,10,0
USR-00244,CMP-0277,Pro,2023-11-14,Healthcare,18.0,24,16.6,20.5,2025-09-20,11,21,1,9,0
USR-00245,CMP-0504,Free,2024-08-04,Healthcare,1.9,2,1.2,4.2,2025-09-30,1,0,3,6,1
USR-00246,CMP-0392,Free,2024-02-10,Marketing,14.3,1,1.0,5.3,2025-09-04,27,18,2,4,1
USR-00247,CMP-0135,Free,2024-11-02,Logistics,1.0,1,14.1,1.0,2025-09-26,5,1,1,7,0
USR-00248,CMP-0195,Pro,2024-02-06,Logistics,10.5,13,14.7,14.6,2025-10-01,0,13,1,10,0
USR-00249,CMP-0401,Free,2024-07-06,Logistics,5.4,2,1.8,5.5,2025-09-28,3,6,3,5,0
USR-00250,CMP-0033,Pro,2023-11-02,Consulting,6.2,12,20.2,12.8,2025-10-01,0,14,1,3,0
USR-00251,CMP-0460,Free,2024-11-28,Media,2.0,1,11.1,3.4,2025-09-30,1,15,3,2,0
USR-00252,CMP-0470,Free,2024-03-28,Healthcare,9.0,3,2.6,1.0,2025-09-15,16,30,2,5,1
USR-00253,CMP-0375,Enterprise,2024-10-28,Marketing,22.1,15,42.1,13.7,2025-10-01,0,26,1,7,0
USR-00254,CMP-0022,Pro,2024-10-11,Manufacturing,8.3,16,25.5,21.2,2025-09-12,19,17,0,9,0
USR-00255,CMP-0038,Free,2024-09-06,E-commerce,3.8,1,8.2,3.8,2025-09-21,10,17,1,4,0
USR-00256,CMP-0230,Enterprise,2024-01-14,E-commerce,23.7,11,19.9,10.9,2025-09-30,1,18,0,7,0
USR-00257,CMP-0365,Free,2024-10-20,Manufacturing,0.3,1,14.6,3.9,2025-09-24,7,1,2,3,1
USR-00258,CMP-0563,Pro,2024-01-01,Finance,11.6,13,28.1,14.5,2025-09-23,8,16,2,8,0
USR-00259,CMP-0438,Pro,2024-04-13,Finance,4.7,11,31.2,13.8,2025-09-27,4,9,1,5,0
USR-00260,CMP-0283,Free,2024-06-05,Logistics,0.4,7,6.0,7.9,2025-09-30,1,0,4,4,1
USR-00261,CMP-0027,Enterprise,2024-08-15,Media,20.4,20,37.7,20.3,2025-09-25,6,26,2,5,0
USR-00262,CMP-0226,Pro,2024-05-13,Consulting,15.8,22,28.8,25.6,2025-09-28,3,25,1,5,0
USR-00263,CMP-0277,Pro,2024-10-05,Marketing,12.7,13,21.2,16.4,2025-10-01,0,16,2,10,0
USR-00264,CMP-0284,Free,2024-05-06,E-commerce,14.1,3,8.5,12.4,2025-09-21,10,25,3,9,0
USR-00265,CMP-0481,Free,2025-03-07,Logistics,4.0,1,12.8,1.8,2025-09-17,14,11,2,7,1
USR-00266,CMP-0453,Enterprise,2025-01-02,Technology,19.7,14,32.3,19.2,2025-10-01,0,26,2,8,0
USR-00267,CMP-0516,Free,2024-05-10,Logistics,4.6,1,8.0,1.4,2025-09-09,22,11,2,3,1
USR-00268,CMP-0547,Pro,2024-10-03,Technology,12.2,15,16.4,16.1,2025-09-24,7,11,3,7,0
USR-00269,CMP-0192,Pro,2024-12-31,Education,12.7,10,29.3,13.2,2025-09-24,7,19,0,7,0
USR-00270,CMP-0049,Pro,2024-04-17,Healthcare,20.8,17,36.2,15.1,2025-09-28,3,25,0,7,0
USR-00271,CMP-0512,Free,2024-07-14,Manufacturing,23.1,2,3.9,4.9,2025-08-17,45,21,2,7,0
USR-00272,CMP-0017,Free,2025-03-17,Healthcare,0.5,1,9.5,6.5,2025-09-27,4,1,1,3,1
USR-00273,CMP-0172,Pro,2023-11-23,Logistics,16.3,13,27.5,11.3,2025-09-25,6,24,1,10,0
USR-00274,CMP-0220,Free,2024-11-17,Healthcare,5.5,2,1.0,9.6,2025-09-26,5,21,3,9,0
USR-00275,CMP-0158,Free,2023-10-28,Marketing,1.7,2,1.0,1.0,2025-09-12,19,3,3,3,0
USR-00276,CMP-0477,Free,2024-07-24,Education,5.1,3,12.1,11.2,2025-10-01,0,6,6,5,1
USR-00277,CMP-0046,Pro,2025-01-10,Consulting,6.6,9,33.6,13.2,2025-10-01,0,12,1,5,0
USR-00278,CMP-0373,Enterprise,2024-01-03,Education,19.7,15,23.8,14.7,2025-09-27,4,26,0,8,0
USR-00279,CMP-0518,Free,2023-10-21,E-commerce,1.2,2,17.8,3.4,2025-09-24,7,15,1,5,0
USR-00280,CMP-0099,Free,2025-01-03,Marketing,4.9,3,19.1,3.9,2025-09-26,5,18,3,0,0
USR-00281,CMP-0037,Free,2025-01-26,Healthcare,0.7,2,1.9,4.2,2025-09-18,13,7,0,3,1
USR-00282,CMP-0280,Pro,2025-02-27,Consulting,15.7,12,35.9,12.5,2025-09-23,8,30,0,9,0
USR-00283,CMP-0349,Pro,2024-11-16,Healthcare,9.4,18,21.2,21.2,2025-09-30,1,11,2,6,0
USR-00284,CMP-0497,Pro,2024-10-09,Media,11.3,17,27.6,22.5,2025-09-30,1,16,2,6,0
USR-00285,CMP-0302,Pro,2024-11-19,Media,1.7,14,27.4,14.8,2025-09-09,22,5,2,8,1
USR-00286,CMP-0181,Pro,2024-09-27,Finance,19.5,12,16.7,10.1,2025-09-25,6,22,3,8,0
USR-00287,CMP-0099,Enterprise,2024-04-28,Education,10.2,16,29.1,14.2,2025-09-30,1,16,1,7,0
USR-00288,CMP-0116,Enterprise,2025-03-31,Consulting,19.9,20,50.3,18.5,2025-09-27,4,30,1,4,0
USR-00289,CMP-0191,Free,2024-07-22,Media,12.4,1,3.8,1.0,2025-09-21,10,20,4,3,0
USR-00290,CMP-0253,Free,2024-08-05,Finance,7.5,2,1.1,1.1,2025-09-28,3,7,3,0,0
USR-00291,CMP-0161,Free,2024-02-15,Marketing,1.3,15,12.6,21.3,2025-09-28,3,1,2,2,1
USR-00292,CMP-0256,Free,2024-04-27,Consulting,0.1,1,3.6,4.7,2025-09-24,7,6,4,5,1
USR-00293,CMP-0323,Enterprise,2024-03-22,Finance,19.2,17,40.7,14.1,2025-09-26,5,20,1,8,0
USR-00294,CMP-0128,Pro,2024-11-10,Manufacturing,6.9,11,20.0,14.2,2025-10-01,0,15,0,9,0
USR-00295,CMP-0018,Free,2024-05-17,Consulting,6.2,2,3.8,1.1,2025-09-28,3,5,3,5,1
USR-00296,CMP-0566,Pro,2024-12-04,Logistics,10.4,16,20.1,12.5,2025-09-16,15,30,1,5,0
USR-00297,CMP-0570,Pro,2024-07-27,Finance,10.3,14,8.1,11.8,2025-10-01,0,15,2,9,0
USR-00298,CMP-0323,Free,2024-05-29,Healthcare,9.1,1,1.0,8.8,2025-09-18,13,28,2,9,1
USR-00299,CMP-0288,Free,2023-12-17,Logistics,1.4,1,1.0,3.0,2025-09-28,3,4,2,7,1
USR-00300,CMP-0155,Pro,2023-11-30,Manufacturing,12.6,14,31.1,6.9,2025-09-25,6,22,2,6,0
USR-00301,CMP-0490,Pro,2024-04-23,Media,21.3,16,29.8,19.4,2025-09-28,3,23,1,6,0
USR-00302,CMP-0386,Free,2023-12-05,Technology,2.8,9,1.0,9.3,2025-09-30,1,4,0,2,0
USR-00303,CMP-0104,Free,2023-12-19,Finance,2.9,12,8.2,7.1,2025-09-19,12,1,5,3,0
USR-00304,CMP-0393,Pro,2024-03-19,Marketing,8.2,11,11.8,10.8,2025-09-23,8,17,0,6,0
USR-00305,CMP-0246,Free,2024-06-29,Finance,0.3,8,1.3,11.0,2025-09-16,15,0,4,2,0
USR-00306,CMP-0176,Pro,2025-01-23,Technology,19.1,6,17.6,9.0,2025-09-24,7,28,0,6,0
USR-00307,CMP-0039,Pro,2023-11-01,Manufacturing,9.4,20,18.1,24.4,2025-09-27,4,19,1,6,0
USR-00308,CMP-0477,Free,2024-04-04,Manufacturing,12.3,5,1.0,4.4,2025-09-21,10,15,3,8,0
USR-00309,CMP-0538,Enterprise,2025-01-01,Logistics,10.0,19,30.7,18.3,2025-09-28,3,19,0,5,0
USR-00310,CMP-0408,Pro,2024-03-28,Consulting,2.9,18,38.0,15.3,2025-09-23,8,4,3,7,1
USR-00311,CMP-0525,Free,2024-05-01,Marketing,6.1,1,17.8,1.0,2025-09-17,14,11,0,2,0
USR-00312,CMP-0506,Pro,2024-01-24,Logistics,19.0,11,30.4,14.5,2025-09-25,6,27,1,3,0
USR-00313,CMP-0036,Enterprise,2024-05-04,Marketing,16.6,21,27.4,21.2,2025-10-01,0,23,0,7,0
USR-00314,CMP-0020,Pro,2023-11-30,Marketing,7.6,17,15.7,17.5,2025-09-30,1,11,2,7,0
USR-00315,CMP-0321,Free,2025-02-24,Technology,4.9,4,3.6,7.5,2025-09-27,4,16,3,8,0
USR-00316,CMP-0512,Enterprise,2024-04-11,Logistics,19.2,12,18.4,10.5,2025-09-24,7,25,0,7,0
USR-00317,CMP-0400,Pro,2024-07-25,Marketing,12.2,14,33.6,11.2,2025-09-22,9,15,2,5,0
USR-00318,CMP-0471,Free,2024-03-03,E-commerce,3.8,1,10.7,3.9,2025-09-20,11,7,2,3,0
USR-00319,CMP-0143,Free,2024-10-17,Technology,10.4,1,7.2,7.3,2025-09-27,4,22,5,4,0
USR-00320,CMP-0092,Free,2023-11-11,Manufacturing,3.1,2,1.0,9.4,2025-09-30,1,9,3,0,1
USR-00321,CMP-0354,Enterprise,2024-07-19,Technology,11.2,16,37.4,18.2,2025-09-25,6,19,0,6,0
USR-00322,CMP-0051,Free,2024-01-02,Healthcare,1.6,5,10.3,7.1,2025-08-31,31,0,6,7,1
USR-00323,CMP-0575,Free,2023-10-24,Healthcare,1.3,13,1.7,14.2,2025-09-30,1,0,1,0,1
USR-00324,CMP-0190,Enterprise,2024-04-29,Marketing,17.6,10,53.0,11.0,2025-09-27,4,24,1,7,0
USR-00325,CMP-0125,Free,2025-02-07,Logistics,2.8,7,15.2,5.5,2025-09-23,8,6,4,4,0
USR-00326,CMP-0150,Free,2024-08-30,Manufacturing,1.0,4,11.6,6.3,2025-09-26,5,3,1,7,1
USR-00327,CMP-0314,Free,2023-12-28,Technology,7.4,14,11.1,10.2,2025-09-13,18,14,3,5,0
USR-00328,CMP-0570,Free,2024-08-01,Logistics,3.2,1,1.6,3.4,2025-09-18,13,15,2,6,1
USR-00329,CMP-0342,Free,2024-03-28,Technology,2.2,2,4.2,9.5,2025-09-10,21,2,2,3,1
USR-00330,CMP-0305,Pro,2024-02-13,Technology,12.4,13,12.4,15.9,2025-10-01,0,17,0,3,0
USR-00331,CMP-0054,Free,2025-03-05,E-commerce,2.2,2,1.0,1.8,2025-09-26,5,6,1,4,1
USR-00332,CMP-0444,Free,2024-04-02,Healthcare,9.6,1,12.7,3.6,2025-09-26,5,19,3,5,0
USR-00333,CMP-0264,Pro,2024-12-18,Technology,20.7,6,21.6,5.3,2025-09-29,2,22,2,9,0
USR-00334,CMP-0053,Pro,2024-02-12,E-commerce,14.1,20,15.0,18.8,2025-09-27,4,20,2,4,0
USR-00335,CMP-0572,Pro,2024-03-03,Healthcare,13.7,3,23.3,8.5,2025-09-29,2,19,0,10,1
USR-00336,CMP-0005,Pro,2024-07-07,E-commerce,11.4,8,31.1,11.4,2025-09-27,4,20,1,7,0
USR-00337,CMP-0103,Free,2024-12-10,Logistics,0.1,1,1.0,11.3,2025-09-25,6,2,5,3,1
USR-00338,CMP-0196,Pro,2024-07-23,Consulting,16.1,3,5.0,9.0,2025-09-22,9,20,1,5,0
USR-00339,CMP-0350,Pro,2025-01-14,Healthcare,10.7,13,15.5,14.0,2025-09-25,6,13,1,6,0
USR-00340,CMP-0047,Free,2024-11-28,Media,1.6,1,6.2,5.8,2025-09-17,14,0,2,5,1
USR-00341,CMP-0269,Enterprise,2024-08-13,Consulting,13.3,13,39.7,12.8,2025-10-01,0,16,1,8,0
USR-00342,CMP-0370,Free,2024-10-06,Logistics,4.7,1,1.0,1.0,2025-09-26,5,11,3,7,1
USR-00343,CMP-0106,Enterprise,2024-10-30,Technology,12.6,14,44.9,18.1,2025-10-01,0,21,4,7,0
USR-00344,CMP-0120,Free,2024-01-07,Manufacturing,2.9,1,31.6,6.8,2025-09-30,1,1,4,5,0
USR-00345,CMP-0058,Enterprise,2025-03-12,Logistics,20.7,25,39.5,22.3,2025-10-01,0,27,1,7,0
USR-00346,CMP-0346,Pro,2023-12-19,E-commerce,13.5,12,16.9,13.4,2025-10-01,0,19,2,10,0
USR-00347,CMP-0474,Enterprise,2024-03-01,E-commerce,12.7,22,23.6,24.3,2025-09-29,2,16,5,5,1
USR-00348,CMP-0117,Free,2024-11-22,E-commerce,13.5,2,1.9,7.1,2025-07-06,87,23,3,10,1
USR-00349,CMP-0127,Pro,2024-02-09,E-commerce,15.1,14,26.0,9.8,2025-10-01,0,23,3,5,0
USR-00350,CMP-0393,Pro,2024-09-04,Logistics,8.6,17,20.2,17.3,2025-09-19,12,25,2,4,0
USR-00351,CMP-0058,Pro,2023-12-10,Manufacturing,9.7,12,30.2,12.1,2025-10-01,0,18,3,6,0
USR-00352,CMP-0513,Pro,2024-04-22,Finance,12.7,18,22.5,20.7,2025-09-24,7,24,1,7,0
USR-00353,CMP-0096,Pro,2024-10-21,E-commerce,7.7,9,39.3,13.3,2025-09-24,7,9,1,6,1
USR-00354,CMP-0118,Pro,2024-04-22,Finance,6.7,4,20.7,10.2,2025-09-15,16,10,0,8,0
USR-00355,CMP-0560,Free,2024-03-03,Manufacturing,4.6,5,3.4,3.6,2025-09-30,1,14,2,4,0
USR-00356,CMP-0488,Pro,2024-01-26,Manufacturing,7.1,5,36.1,4.6,2025-09-29,2,18,3,5,0
USR-00357,CMP-0237,Free,2024-08-27,Consulting,8.5,1,4.5,7.1,2025-09-30,1,25,1,3,0
USR-00358,CMP-0272,Enterprise,2024-06-01,Healthcare,14.0,13,34.0,11.6,2025-09-30,1,22,1,9,0
USR-00359,CMP-0189,Pro,2023-12-26,Media,16.4,9,31.1,5.6,2025-09-15,16,26,1,7,0
USR-00360,CMP-0447,Enterprise,2024-12-27,Marketing,14.3,13,30.2,15.0,2025-09-27,4,15,0,6,0
USR-00361,CMP-0581,Free,2024-08-06,Media,6.1,3,11.8,3.8,2025-09-14,17,11,2,4,1
USR-00362,CMP-0247,Enterprise,2024-10-29,Logistics,8.2,15,28.8,20.4,2025-09-29,2,13,0,6,0
USR-00363,CMP-0076,Enterprise,2024-08-21,Marketing,9.4,20,27.9,19.9,2025-09-25,6,19,0,10,0
USR-00364,CMP-0154,Pro,2024-02-07,Manufacturing,16.1,14,28.1,14.7,2025-09-27,4,26,4,7,0
USR-00365,CMP-0435,Pro,2025-01-23,Media,20.4,5,15.1,5.9,2025-09-30,1,19,0,3,0
USR-00366,CMP-0086,Free,2024-08-05,Education,0.2,7,9.1,13.4,2025-09-06,25,2,3,2,0
USR-00367,CMP-0285,Enterprise,2023-10-23,Healthcare,20.0,24,24.2,23.3,2025-10-01,0,25,0,6,0
USR-00368,CMP-0220,Pro,2025-02-19,Media,11.9,15,30.6,13.8,2025-10-01,0,14,1,7,0
USR-00369,CMP-0069,Free,2023-12-20,Healthcare,0.7,1,7.0,1.4,2025-09-30,1,0,4,1,1
USR-00370,CMP-0047,Free,2024-03-30,Finance,5.5,2,4.5,4.4,2025-09-18,13,10,3,2,0
USR-00371,CMP-0094,Enterprise,2025-01-03,Logistics,16.6,21,41.9,16.9,2025-09-29,2,22,1,7,0
USR-00372,CMP-0453,Enterprise,2025-03-14,Healthcare,16.3,18,15.2,20.5,2025-10-01,0,28,1,7,0
USR-00373,CMP-0204,Enterprise,2024-10-15,Finance,10.9,22,22.9,15.2,2025-09-28,3,18,1,7,0
USR-00374,CMP-0218,Pro,2024-09-25,E-commerce,13.1,15,18.0,14.6,2025-09-21,10,19,1,6,0
USR-00375,CMP-0474,Free,2025-01-18,Finance,0.6,7,7.9,10.4,2025-08-27,35,2,0,1,1
USR-00376,CMP-0432,Free,2024-06-28,Logistics,0.1,1,9.5,4.8,2025-09-19,12,0,5,6,1
USR-00377,CMP-0341,Free,2024-04-06,Consulting,0.3,3,6.3,3.2,2025-09-10,21,12,1,0,1
USR-00378,CMP-0551,Free,2024-10-08,E-commerce,15.4,1,16.6,5.8,2025-09-12,19,25,1,5,0
USR-00379,CMP-0289,Free,2024-08-10,Manufacturing,0.8,4,14.6,3.5,2025-09-27,4,2,6,9,1
USR-00380,CMP-0254,Free,2024-11-21,Technology,6.2,5,7.0,6.9,2025-09-26,5,4,4,4,0
USR-00381,CMP-0357,Pro,2024-06-29,Finance,5.1,18,11.9,19.4,2025-09-27,4,17,1,4,1
USR-00382,CMP-0023,Enterprise,2025-03-17,Finance,2.3,18,39.3,18.8,2025-10-01,0,4,0,7,0
USR-00383,CMP-0522,Pro,2024-03-30,Healthcare,16.0,10,26.9,9.0,2025-09-29,2,21,1,6,0
USR-00384,CMP-0100,Enterprise,2024-12-14,Manufacturing,20.5,14,25.9,17.8,2025-09-30,1,24,1,8,0
USR-00385,CMP-0180,Pro,2024-08-27,Media,18.8,11,14.7,12.1,2025-10-01,0,21,3,7,0
USR-00386,CMP-0223,Free,2024-06-05,Education,3.0,2,22.0,6.8,2025-09-30,1,6,2,7,1
USR-00387,CMP-0442,Free,2024-05-15,Marketing,2.2,1,14.8,8.4,2025-09-23,8,2,1,4,1
USR-00388,CMP-0325,Free,2024-01-24,Finance,14.7,2,26.1,8.0,2025-09-13,18,15,1,3,0
USR-00389,CMP-0516,Free,2024-01-23,Media,4.6,1,1.0,7.2,2025-09-06,25,6,4,3,0
USR-00390,CMP-0016,Pro,2024-10-17,Education,4.7,15,14.0,15.6,2025-09-26,5,8,0,5,0
USR-00391,CMP-0336,Free,2024-03-26,Marketing,0.2,3,7.0,7.8,2025-09-22,9,1,2,6,1
USR-00392,CMP-0258,Free,2024-03-20,Technology,14.5,1,1.7,4.4,2025-09-25,6,16,3,2,0
USR-00393,CMP-0497,Free,2025-03-22,Healthcare,1.9,10,1.4,7.4,2025-09-28,3,3,4,3,1
USR-00394,CMP-0160,Enterprise,2023-11-22,Media,20.2,20,38.6,19.9,2025-10-01,0,25,0,8,0
USR-00395,CMP-0475,Enterprise,2024-03-10,Healthcare,13.1,15,27.1,15.8,2025-09-27,4,14,1,9,0
USR-00396,CMP-0380,Pro,2023-10-04,Marketing,11.3,14,19.7,16.0,2025-09-27,4,15,0,5,0
USR-00397,CMP-0545,Free,2023-10-23,Consulting,9.1,3,3.9,5.0,2025-09-10,21,21,3,6,1
USR-00398,CMP-0427,Enterprise,2023-11-30,Finance,14.2,8,23.5,7.1,2025-09-28,3,11,2,7,0
USR-00399,CMP-0268,Enterprise,2023-10-03,E-commerce,20.6,13,22.6,15.4,2025-10-01,0,25,1,8,0
USR-00400,CMP-0577,Pro,2024-03-16,Education,2.9,11,25.5,7.9,2025-09-27,4,7,0,7,0
USR-00401,CMP-0417,Enterprise,2024-09-21,Manufacturing,21.2,21,45.0,24.2,2025-09-30,1,27,0,8,0
USR-00402,CMP-0168,Free,2024-06-09,Logistics,1.0,1,12.4,3.1,2025-09-24,7,6,1,10,0
USR-00403,CMP-0043,Enterprise,2023-10-06,Finance,16.6,16,40.0,16.5,2025-09-29,2,27,1,10,0
USR-00404,CMP-0556,Enterprise,2024-06-01,E-commerce,23.3,25,36.5,24.7,2025-09-19,12,27,0,7,0
USR-00405,CMP-0285,Free,2024-07-27,Logistics,2.5,1,2.3,5.6,2025-09-08,23,1,3,3,0
USR-00406,CMP-0397,Pro,2025-03-28,Media,10.0,12,36.0,8.4,2025-09-15,16,13,0,7,0
USR-00407,CMP-0012,Enterprise,2024-09-09,Logistics,12.4,14,44.6,16.7,2025-10-01,0,14,2,8,0
USR-00408,CMP-0302,Free,2024-11-25,Technology,10.3,1,10.5,4.7,2025-09-29,2,19,6,8,1
USR-00409,CMP-0253,Pro,2025-03-10,Finance,14.3,11,22.3,9.9,2025-10-01,0,17,4,2,1
USR-00410,CMP-0499,Enterprise,2024-01-07,Healthcare,17.3,17,40.5,14.4,2025-10-01,0,21,2,7,0
USR-00411,CMP-0035,Pro,2024-10-01,Consulting,13.3,11,32.7,10.8,2025-09-27,4,22,1,5,0
USR-00412,CMP-0090,Free,2023-12-08,Manufacturing,2.5,1,7.4,1.0,2025-09-17,14,2,4,3,1
USR-00413,CMP-0418,Pro,2025-02-13,Healthcare,10.9,11,17.0,17.0,2025-09-27,4,14,3,4,0
USR-00414,CMP-0115,Free,2025-03-31,E-commerce,0.0,1,1.0,8.3,2025-08-30,32,2,4,4,0
USR-00415,CMP-0196,Pro,2024-10-27,Finance,15.3,15,29.2,16.4,2025-09-12,19,22,4,8,0
USR-00416,CMP-0501,Free,2024-09-09,Consulting,8.0,2,1.8,3.9,2025-09-29,2,15,8,2,0
USR-00417,CMP-0493,Pro,2024-07-22,Logistics,4.3,14,29.3,13.6,2025-09-18,13,15,1,7,0
USR-00418,CMP-0075,Pro,2024-09-12,Finance,12.7,9,14.0,12.5,2025-09-27,4,14,1,7,0
USR-00419,CMP-0413,Pro,2025-03-25,Logistics,13.1,12,21.1,17.9,2025-09-27,4,16,3,10,0
USR-00420,CMP-0376,Pro,2025-03-28,Media,19.1,11,8.9,10.1,2025-09-21,10,23,0,8,0
USR-00421,CMP-0420,Pro,2024-02-21,Technology,14.4,11,32.8,8.4,2025-10-01,0,11,2,6,0
USR-00422,CMP-0277,Pro,2025-03-04,Marketing,19.6,18,30.4,22.0,2025-09-17,14,22,2,7,0
USR-00423,CMP-0394,Free,2023-10-13,Finance,2.3,3,1.0,1.0,2025-09-16,15,4,1,7,1
USR-00424,CMP-0457,Pro,2024-03-14,E-commerce,9.9,13,18.2,10.4,2025-09-17,14,15,2,7,0
USR-00425,CMP-0192,Free,2024-08-20,Logistics,1.4,1,16.0,3.1,2025-07-21,72,3,1,7,1
USR-00426,CMP-0099,Enterprise,2023-12-17,Healthcare,15.2,19,37.6,13.5,2025-09-29,2,26,1,7,0
USR-00427,CMP-0548,Free,2024-09-10,Media,19.9,1,8.9,7.1,2025-09-30,1,25,2,8,0
USR-00428,CMP-0096,Pro,2024-05-22,E-commerce,20.0,10,22.3,13.6,2025-09-30,1,18,1,5,0
USR-00429,CMP-0190,Pro,2024-04-22,Manufacturing,15.1,12,31.5,10.9,2025-09-29,2,27,1,5,0
USR-00430,CMP-0037,Pro,2024-08-14,Marketing,10.9,18,9.6,21.2,2025-10-01,0,19,2,6,0
USR-00431,CMP-0369,Free,2025-02-20,Media,13.5,5,6.7,11.3,2025-09-08,23,11,2,3,1
USR-00432,CMP-0525,Pro,2024-11-14,Technology,15.7,16,21.4,15.5,2025-09-29,2,29,3,8,0
USR-00433,CMP-0279,Pro,2024-10-11,Marketing,8.8,24,22.9,20.8,2025-09-05,26,9,2,3,0
USR-00434,CMP-0217,Pro,2024-01-12,Logistics,16.0,12,26.2,19.4,2025-09-23,8,26,1,6,0
USR-00435,CMP-0273,Free,2025-01-13,E-commerce,3.0,2,32.9,6.8,2025-09-29,2,15,4,6,1
USR-00436,CMP-0062,Pro,2024-11-21,Manufacturing,11.4,11,28.7,12.6,2025-09-27,4,11,1,7,0
USR-00437,CMP-0596,Pro,2024-10-10,Education,10.9,11,15.5,15.9,2025-09-27,4,15,2,6,0
USR-00438,CMP-0342,Pro,2024-03-18,Technology,20.3,7,23.1,9.5,2025-09-27,4,20,1,6,0
USR-00439,CMP-0397,Pro,2024-08-05,Consulting,8.6,12,35.2,11.1,2025-09-26,5,21,5,7,0
USR-00440,CMP-0019,Pro,2024-11-15,Logistics,8.9,7,28.9,8.8,2025-10-01,0,3,1,4,0
USR-00441,CMP-0177,Free,2024-01-04,Education,2.8,3,2.5,8.5,2025-09-15,16,2,0,4,0
USR-00442,CMP-0396,Free,2024-01-21,Finance,7.0,1,5.0,1.0,2025-09-22,9,5,1,4,0
USR-00443,CMP-0445,Free,2025-02-08,Manufacturing,4.6,1,9.1,2.9,2025-09-10,21,7,5,6,1
USR-00444,CMP-0233,Free,2023-10-26,Healthcare,5.8,11,4.7,15.9,2025-09-08,23,12,3,7,0
USR-00445,CMP-0076,Pro,2024-02-11,Consulting,11.2,14,14.4,12.7,2025-09-30,1,18,1,6,0
USR-00446,CMP-0265,Pro,2025-01-07,E-commerce,2.9,13,19.4,18.0,2025-10-01,0,1,2,8,1
USR-00447,CMP-0455,Free,2025-03-28,Manufacturing,0.2,1,28.3,8.0,2025-09-14,17,0,1,5,1
USR-00448,CMP-0384,Enterprise,2023-12-15,Marketing,17.4,17,42.8,16.4,2025-09-20,11,25,1,7,0
USR-00449,CMP-0564,Free,2024-09-02,Media,0.9,1,1.0,2.1,2025-09-23,8,1,4,7,0
USR-00450,CMP-0506,Pro,2023-11-25,Marketing,11.9,18,28.9,16.5,2025-09-29,2,21,2,4,0
USR-00451,CMP-0367,Pro,2023-11-19,Marketing,17.8,10,32.6,19.0,2025-09-30,1,19,1,7,0
USR-00452,CMP-0144,Free,2024-08-03,Finance,7.8,1,6.0,9.4,2025-09-27,4,8,2,3,0
USR-00453,CMP-0069,Free,2023-12-14,Technology,1.5,15,15.1,15.4,2025-09-26,5,0,1,8,0
USR-00454,CMP-0099,Pro,2024-05-31,Healthcare,19.9,8,9.1,7.6,2025-09-28,3,23,1,5,0
USR-00455,CMP-0396,Free,2024-08-17,Consulting,7.2,1,5.5,4.2,2025-09-17,14,12,2,4,0
USR-00456,CMP-0025,Enterprise,2024-03-18,Technology,12.4,11,43.1,12.5,2025-10-01,0,15,1,5,0
USR-00457,CMP-0469,Pro,2024-11-01,Manufacturing,17.9,3,14.3,1.7,2025-10-01,0,20,0,7,0
USR-00458,CMP-0484,Enterprise,2024-10-12,Marketing,12.2,20,30.8,19.2,2025-09-30,1,20,0,7,0
USR-00459,CMP-0565,Free,2024-12-11,Finance,3.0,1,5.8,7.8,2025-09-04,27,8,4,4,0
USR-00460,CMP-0151,Pro,2024-03-11,Manufacturing,12.7,5,15.0,1.6,2025-09-27,4,21,1,7,0
USR-00461,CMP-0144,Pro,2024-05-29,Media,11.0,9,20.2,12.7,2025-09-08,23,21,0,3,1
USR-00462,CMP-0569,Pro,2024-06-09,Healthcare,16.9,16,11.1,19.9,2025-09-27,4,26,1,5,0
