user_id,item_id,rating,timestamp
335,84,4,2024-01-31 15:00:00
418,157,2,2024-01-31 16:00:00
420,8,4,2024-01-31 17:00:00
262,88,5,2024-01-31 18:00:00
295,131,2,2024-01-31 19:00:00
426,19,2,2024-01-31 20:00:00
243,97,2,2024-01-31 21:00:00
371,66,3,2024-01-31 22:00:00
186,79,4,2024-01-31 23:00:00
246,86,4,2024-02-01 00:00:00
125,124,2,2024-02-01 01:00:00
268,150,3,2024-02-01 02:00:00
131,46,2,2024-02-01 03:00:00
237,113,4,2024-02-01 04:00:00
18,91,5,2024-02-01 05:00:00
40,141,3,2024-02-01 06:00:00
21,33,3,2024-02-01 07:00:00
399,133,2,2024-02-01 08:00:00
225,77,5,2024-02-01 09:00:00
355,155,4,2024-02-01 10:00:00
282,121,1,2024-02-01 11:00:00
8,128,4,2024-02-01 12:00:00
100,78,4,2024-02-01 13:00:00
240,152,5,2024-02-01 14:00:00
478,67,3,2024-02-01 15:00:00
87,115,4,2024-02-01 16:00:00
298,63,3,2024-02-01 17:00:00
428,113,5,2024-02-01 18:00:00
14,94,5,2024-02-01 19:00:00
334,48,2,2024-02-01 20:00:00
2,191,1,2024-02-01 21:00:00
375,12,5,2024-02-01 22:00:00
293,156,5,2024-02-01 23:00:00
325,172,3,2024-02-02 00:00:00
422,171,5,2024-02-02 01:00:00
493,145,4,2024-02-02 02:00:00
41,40,2,2024-02-02 03:00:00
318,177,2,2024-02-02 04:00:00
316,85,4,2024-02-02 05:00:00
381,57,5,2024-02-02 06:00:00
111,87,1,2024-02-02 07:00:00
14,84,5,2024-02-02 08:00:00
231,192,2,2024-02-02 09:00:00
473,185,1,2024-02-02 10:00:00
84,121,3,2024-02-02 11:00:00
130,74,3,2024-02-02 12:00:00
231,107,5,2024-02-02 13:00:00
326,124,5,2024-02-02 14:00:00
145,198,1,2024-02-02 15:00:00
379,100,1,2024-02-02 16:00:00
345,43,5,2024-02-02 17:00:00
28,119,2,2024-02-02 18:00:00
66,23,3,2024-02-02 19:00:00
163,155,1,2024-02-02 20:00:00
229,186,2,2024-02-02 21:00:00
261,37,5,2024-02-02 22:00:00
449,134,4,2024-02-02 23:00:00
424,65,1,2024-02-03 00:00:00
460,134,4,2024-02-03 01:00:00
440,178,2,2024-02-03 02:00:00
164,22,3,2024-02-03 03:00:00
301,105,2,2024-02-03 04:00:00
407,88,3,2024-02-03 05:00:00
303,153,2,2024-02-03 06:00:00
287,125,1,2024-02-03 07:00:00
395,79,1,2024-02-03 08:00:00
10,90,4,2024-02-03 09:00:00
195,200,2,2024-02-03 10:00:00
118,51,2,2024-02-03 11:00:00
270,176,4,2024-02-03 12:00:00
80,102,5,2024-02-03 13:00:00
458,198,2,2024-02-03 14:00:00
93,106,2,2024-02-03 15:00:00
266,193,2,2024-02-03 16:00:00
332,60,5,2024-02-03 17:00:00
350,46,1,2024-02-03 18:00:00
361,36,4,2024-02-03 19:00:00
257,186,5,2024-02-03 20:00:00
133,166,3,2024-02-03 21:00:00
276,11,3,2024-02-03 22:00:00
264,12,5,2024-02-03 23:00:00
171,170,5,2024-02-04 00:00:00
460,39,1,2024-02-04 01:00:00
1,199,3,2024-02-04 02:00:00
313,139,4,2024-02-04 03:00:00
64,36,2,2024-02-04 04:00:00
374,52,2,2024-02-04 05:00:00
468,31,1,2024-02-04 06:00:00
284,33,1,2024-02-04 07:00:00
121,141,3,2024-02-04 08:00:00
107,146,4,2024-02-04 09:00:00
421,169,4,2024-02-04 10:00:00
175,58,5,2024-02-04 11:00:00
485,184,1,2024-02-04 12:00:00
204,152,2,2024-02-04 13:00:00
165,128,2,2024-02-04 14:00:00
305,31,3,2024-02-04 15:00:00
497,55,2,2024-02-04 16:00:00
120,10,4,2024-02-04 17:00:00
44,188,4,2024-02-04 18:00:00
312,130,1,2024-02-04 19:00:00
156,15,3,2024-02-04 20:00:00
367,3,2,2024-02-04 21:00:00
207,43,1,2024-02-04 22:00:00
390,159,5,2024-02-04 23:00:00
108,198,5,2024-02-05 00:00:00
251,67,2,2024-02-05 01:00:00
445,56,2,2024-02-05 02:00:00
404,63,2,2024-02-05 03:00:00
370,15,4,2024-02-05 04:00:00
334,109,2,2024-02-05 05:00:00
130,116,5,2024-02-05 06:00:00
457,92,2,2024-02-05 07:00:00
293,138,3,2024-02-05 08:00:00
20,166,5,2024-02-05 09:00:00
282,47,3,2024-02-05 10:00:00
285,57,5,2024-02-05 11:00:00
1,50,1,2024-02-05 12:00:00
119,71,5,2024-02-05 13:00:00
35,143,5,2024-02-05 14:00:00
198,146,3,2024-02-05 15:00:00
485,82,3,2024-02-05 16:00:00
245,116,5,2024-02-05 17:00:00
59,105,5,2024-02-05 18:00:00
325,88,4,2024-02-05 19:00:00
161,2,1,2024-02-05 20:00:00
497,104,1,2024-02-05 21:00:00
179,84,2,2024-02-05 22:00:00
206,43,5,2024-02-05 23:00:00
12,154,5,2024-02-06 00:00:00
490,71,5,2024-02-06 01:00:00
276,166,5,2024-02-06 02:00:00
181,94,1,2024-02-06 03:00:00
242,42,3,2024-02-06 04:00:00
216,133,4,2024-02-06 05:00:00
251,139,3,2024-02-06 06:00:00
299,65,3,2024-02-06 07:00:00
126,34,1,2024-02-06 08:00:00
482,120,4,2024-02-06 09:00:00
217,1,5,2024-02-06 10:00:00
306,130,1,2024-02-06 11:00:00
285,148,1,2024-02-06 12:00:00
185,61,4,2024-02-06 13:00:00
39,149,2,2024-02-06 14:00:00
223,88,1,2024-02-06 15:00:00
184,68,3,2024-02-06 16:00:00
495,127,3,2024-02-06 17:00:00
427,140,5,2024-02-06 18:00:00
178,22,1,2024-02-06 19:00:00
407,148,5,2024-02-06 20:00:00
428,82,1,2024-02-06 21:00:00
294,129,4,2024-02-06 22:00:00
340,30,1,2024-02-06 23:00:00
151,126,2,2024-02-07 00:00:00
384,97,3,2024-02-07 01:00:00
126,24,4,2024-02-07 02:00:00
301,14,3,2024-02-07 03:00:00
308,36,5,2024-02-07 04:00:00
336,197,4,2024-02-07 05:00:00
434,24,2,2024-02-07 06:00:00
234,188,3,2024-02-07 07:00:00
380,95,1,2024-02-07 08:00:00
375,55,1,2024-02-07 09:00:00
8,24,1,2024-02-07 10:00:00
498,152,4,2024-02-07 11:00:00
341,182,2,2024-02-07 12:00:00
129,26,2,2024-02-07 13:00:00
264,194,2,2024-02-07 14:00:00
157,80,3,2024-02-07 15:00:00
352,166,4,2024-02-07 16:00:00
358,65,1,2024-02-07 17:00:00
5,75,3,2024-02-07 18:00:00
495,179,2,2024-02-07 19:00:00
86,163,1,2024-02-07 20:00:00
175,43,4,2024-02-07 21:00:00
290,29,5,2024-02-07 22:00:00
193,165,2,2024-02-07 23:00:00
311,81,2,2024-02-08 00:00:00
119,186,2,2024-02-08 01:00:00
218,54,2,2024-02-08 02:00:00
427,39,1,2024-02-08 03:00:00
458,42,4,2024-02-08 04:00:00
414,156,3,2024-02-08 05:00:00
114,29,1,2024-02-08 06:00:00
466,171,4,2024-02-08 07:00:00
145,131,3,2024-02-08 08:00:00
26,138,2,2024-02-08 09:00:00
136,187,4,2024-02-08 10:00:00
303,142,2,2024-02-08 11:00:00
232,175,4,2024-02-08 12:00:00
369,42,5,2024-02-08 13:00:00
76,94,2,2024-02-08 14:00:00
475,160,2,2024-02-08 15:00:00
328,32,2,2024-02-08 16:00:00
345,170,1,2024-02-08 17:00:00
302,160,3,2024-02-08 18:00:00
452,26,2,2024-02-08 19:00:00
289,115,2,2024-02-08 20:00:00
1,129,1,2024-02-08 21:00:00
147,56,1,2024-02-08 22:00:00
287,122,5,2024-02-08 23:00:00
464,106,4,2024-02-09 00:00:00
142,130,2,2024-02-09 01:00:00
53,81,4,2024-02-09 02:00:00
304,158,1,2024-02-09 03:00:00
69,120,1,2024-02-09 04:00:00
361,199,5,2024-02-09 05:00:00
90,52,3,2024-02-09 06:00:00
446,91,1,2024-02-09 07:00:00
220,137,2,2024-02-09 08:00:00
450,22,5,2024-02-09 09:00:00
498,34,3,2024-02-09 10:00:00
192,110,5,2024-02-09 11:00:00
454,49,1,2024-02-09 12:00:00
63,129,3,2024-02-09 13:00:00
73,73,4,2024-02-09 14:00:00
161,84,3,2024-02-09 15:00:00
169,53,2,2024-02-09 16:00:00
89,100,4,2024-02-09 17:00:00
176,124,4,2024-02-09 18:00:00
269,168,2,2024-02-09 19:00:00
73,45,4,2024-02-09 20:00:00
245,196,1,2024-02-09 21:00:00
77,137,3,2024-02-09 22:00:00
159,105,3,2024-02-09 23:00:00
489,150,2,2024-02-10 00:00:00
459,146,1,2024-02-10 01:00:00
324,106,4,2024-02-10 02:00:00
98,43,3,2024-02-10 03:00:00
381,167,3,2024-02-10 04:00:00
102,134,3,2024-02-10 05:00:00
494,48,3,2024-02-10 06:00:00
132,126,5,2024-02-10 07:00:00
102,7,2,2024-02-10 08:00:00
19,197,4,2024-02-10 09:00:00
454,16,4,2024-02-10 10:00:00
482,129,2,2024-02-10 11:00:00
82,115,1,2024-02-10 12:00:00
397,37,2,2024-02-10 13:00:00
489,165,3,2024-02-10 14:00:00
279,125,3,2024-02-10 15:00:00
339,81,2,2024-02-10 16:00:00
365,192,2,2024-02-10 17:00:00
331,62,4,2024-02-10 18:00:00
129,72,4,2024-02-10 19:00:00
344,189,5,2024-02-10 20:00:00
310,125,5,2024-02-10 21:00:00
455,161,3,2024-02-10 22:00:00
89,66,5,2024-02-10 23:00:00
213,30,5,2024-02-11 00:00:00
143,20,1,2024-02-11 01:00:00
65,188,2,2024-02-11 02:00:00
76,82,4,2024-02-11 03:00:00
199,107,5,2024-02-11 04:00:00
143,152,4,2024-02-11 05:00:00
405,132,5,2024-02-11 06:00:00
403,37,5,2024-02-11 07:00:00
316,132,3,2024-02-11 08:00:00
93,77,1,2024-02-11 09:00:00
473,89,2,2024-02-11 10:00:00
417,146,2,2024-02-11 11:00:00
305,88,3,2024-02-11 12:00:00
224,194,3,2024-02-11 13:00:00
497,176,2,2024-02-11 14:00:00
291,33,2,2024-02-11 15:00:00
428,58,1,2024-02-11 16:00:00
102,28,5,2024-02-11 17:00:00
474,35,1,2024-02-11 18:00:00
267,125,2,2024-02-11 19:00:00
355,138,5,2024-02-11 20:00:00
456,65,2,2024-02-11 21:00:00
110,42,1,2024-02-11 22:00:00
462,85,1,2024-02-11 23:00:00
330,137,1,2024-02-12 00:00:00
450,188,5,2024-02-12 01:00:00
430,111,4,2024-02-12 02:00:00
265,15,4,2024-02-12 03:00:00
3,185,2,2024-02-12 04:00:00
85,69,5,2024-02-12 05:00:00
282,105,3,2024-02-12 06:00:00
328,150,4,2024-02-12 07:00:00
304,64,5,2024-02-12 08:00:00
450,41,5,2024-02-12 09:00:00
454,71,4,2024-02-12 10:00:00
412,56,5,2024-02-12 11:00:00
117,151,5,2024-02-12 12:00:00
221,25,4,2024-02-12 13:00:00
154,105,1,2024-02-12 14:00:00
153,134,2,2024-02-12 15:00:00
12,119,3,2024-02-12 16:00:00
133,162,2,2024-02-12 17:00:00
482,191,1,2024-02-12 18:00:00
304,9,1,2024-02-12 19:00:00
293,60,5,2024-02-12 20:00:00
463,125,2,2024-02-12 21:00:00
300,49,1,2024-02-12 22:00:00
228,51,2,2024-02-12 23:00:00
271,188,1,2024-02-13 00:00:00
43,70,3,2024-02-13 01:00:00
432,37,1,2024-02-13 02:00:00
343,31,2,2024-02-13 03:00:00
326,169,5,2024-02-13 04:00:00
302,62,2,2024-02-13 05:00:00
498,93,4,2024-02-13 06:00:00
364,186,2,2024-02-13 07:00:00
379,14,3,2024-02-13 08:00:00
427,164,3,2024-02-13 09:00:00
493,164,3,2024-02-13 10:00:00
21,79,1,2024-02-13 11:00:00
407,8,3,2024-02-13 12:00:00
107,154,2,2024-02-13 13:00:00
336,36,5,2024-02-13 14:00:00
303,48,3,2024-02-13 15:00:00
117,85,2,2024-02-13 16:00:00
124,28,1,2024-02-13 17:00:00
399,196,1,2024-02-13 18:00:00
281,190,5,2024-02-13 19:00:00
292,51,5,2024-02-13 20:00:00
203,104,2,2024-02-13 21:00:00
51,170,5,2024-02-13 22:00:00
271,101,5,2024-02-13 23:00:00
324,29,1,2024-02-14 00:00:00
277,127,2,2024-02-14 01:00:00
141,82,5,2024-02-14 02:00:00
470,10,2,2024-02-14 03:00:00
275,106,3,2024-02-14 04:00:00
290,167,1,2024-02-14 05:00:00
334,1,1,2024-02-14 06:00:00
381,39,1,2024-02-14 07:00:00
452,21,4,2024-02-14 08:00:00
496,65,2,2024-02-14 09:00:00
373,15,3,2024-02-14 10:00:00
52,132,5,2024-02-14 11:00:00
494,188,3,2024-02-14 12:00:00
27,61,2,2024-02-14 13:00:00
157,148,1,2024-02-14 14:00:00
239,138,4,2024-02-14 15:00:00
156,87,2,2024-02-14 16:00:00
291,105,2,2024-02-14 17:00:00
136,34,5,2024-02-14 18:00:00
144,124,3,2024-02-14 19:00:00
106,110,3,2024-02-14 20:00:00
420,176,5,2024-02-14 21:00:00
158,33,4,2024-02-14 22:00:00
146,98,1,2024-02-14 23:00:00
2,61,1,2024-02-15 00:00:00
433,10,4,2024-02-15 01:00:00
77,182,5,2024-02-15 02:00:00
132,84,2,2024-02-15 03:00:00
90,65,3,2024-02-15 04:00:00
345,77,2,2024-02-15 05:00:00
350,1,3,2024-02-15 06:00:00
459,133,2,2024-02-15 07:00:00
263,80,5,2024-02-15 08:00:00
351,15,5,2024-02-15 09:00:00
108,28,4,2024-02-15 10:00:00
74,23,2,2024-02-15 11:00:00
39,109,2,2024-02-15 12:00:00
397,107,4,2024-02-15 13:00:00
159,145,4,2024-02-15 14:00:00
71,113,5,2024-02-15 15:00:00
447,98,5,2024-02-15 16:00:00
312,141,2,2024-02-15 17:00:00
241,142,5,2024-02-15 18:00:00
426,139,5,2024-02-15 19:00:00
445,28,2,2024-02-15 20:00:00
298,42,4,2024-02-15 21:00:00
440,99,2,2024-02-15 22:00:00
36,61,1,2024-02-15 23:00:00
84,123,2,2024-02-16 00:00:00
452,64,1,2024-02-16 01:00:00
374,31,2,2024-02-16 02:00:00
263,81,1,2024-02-16 03:00:00
310,10,1,2024-02-16 04:00:00
385,8,2,2024-02-16 05:00:00
172,149,5,2024-02-16 06:00:00
376,59,3,2024-02-16 07:00:00
173,178,5,2024-02-16 08:00:00
362,197,1,2024-02-16 09:00:00
47,198,2,2024-02-16 10:00:00
379,30,2,2024-02-16 11:00:00
141,145,2,2024-02-16 12:00:00
375,20,2,2024-02-16 13:00:00
406,48,3,2024-02-16 14:00:00
118,130,4,2024-02-16 15:00:00
277,37,1,2024-02-16 16:00:00
214,129,3,2024-02-16 17:00:00
220,132,5,2024-02-16 18:00:00
393,100,4,2024-02-16 19:00:00
26,54,4,2024-02-16 20:00:00
9,122,2,2024-02-16 21:00:00
271,25,3,2024-02-16 22:00:00
10,131,5,2024-02-16 23:00:00
472,9,2,2024-02-17 00:00:00
378,34,2,2024-02-17 01:00:00
121,43,1,2024-02-17 02:00:00
125,74,4,2024-02-17 03:00:00
170,94,5,2024-02-17 04:00:00
72,22,4,2024-02-17 05:00:00
152,70,3,2024-02-17 06:00:00
208,130,1,2024-02-17 07:00:00
49,94,2,2024-02-17 08:00:00
154,194,1,2024-02-17 09:00:00
347,32,2,2024-02-17 10:00:00
293,106,1,2024-02-17 11:00:00
68,144,2,2024-02-17 12:00:00
50,1,4,2024-02-17 13:00:00
152,72,4,2024-02-17 14:00:00
19,176,4,2024-02-17 15:00:00
100,50,4,2024-02-17 16:00:00
60,141,1,2024-02-17 17:00:00
167,15,2,2024-02-17 18:00:00
202,53,4,2024-02-17 19:00:00
345,172,1,2024-02-17 20:00:00
146,8,2,2024-02-17 21:00:00
403,74,1,2024-02-17 22:00:00
164,46,4,2024-02-17 23:00:00
458,69,3,2024-02-18 00:00:00
481,114,1,2024-02-18 01:00:00
439,147,4,2024-02-18 02:00:00
242,166,5,2024-02-18 03:00:00
69,123,2,2024-02-18 04:00:00
175,139,4,2024-02-18 05:00:00
49,117,5,2024-02-18 06:00:00
483,43,1,2024-02-18 07:00:00
108,20,1,2024-02-18 08:00:00
226,148,5,2024-02-18 09:00:00
161,21,5,2024-02-18 10:00:00
119,82,2,2024-02-18 11:00:00
149,57,1,2024-02-18 12:00:00
465,178,5,2024-02-18 13:00:00
150,74,3,2024-02-18 14:00:00
432,98,3,2024-02-18 15:00:00
293,154,5,2024-02-18 16:00:00
143,158,2,2024-02-18 17:00:00
419,110,1,2024-02-18 18:00:00
476,115,3,2024-02-18 19:00:00
455,159,5,2024-02-18 20:00:00
160,42,5,2024-02-18 21:00:00
11,68,4,2024-02-18 22:00:00
138,189,5,2024-02-18 23:00:00
457,189,2,2024-02-19 00:00:00
78,70,3,2024-02-19 01:00:00
77,78,4,2024-02-19 02:00:00
441,196,3,2024-02-19 03:00:00
254,90,3,2024-02-19 04:00:00
409,111,2,2024-02-19 05:00:00
258,112,5,2024-02-19 06:00:00
320,103,2,2024-02-19 07:00:00
291,145,5,2024-02-19 08:00:00
263,19,4,2024-02-19 09:00:00
85,179,2,2024-02-19 10:00:00
146,70,2,2024-02-19 11:00:00
323,63,1,2024-02-19 12:00:00
42,75,2,2024-02-19 13:00:00
374,158,1,2024-02-19 14:00:00
125,153,5,2024-02-19 15:00:00
167,104,5,2024-02-19 16:00:00
425,75,5,2024-02-19 17:00:00
241,128,1,2024-02-19 18:00:00
459,199,5,2024-02-19 19:00:00
487,154,3,2024-02-19 20:00:00
280,56,2,2024-02-19 21:00:00
188,22,1,2024-02-19 22:00:00
302,89,5,2024-02-19 23:00:00
19,19,3,2024-02-20 00:00:00
68,159,2,2024-02-20 01:00:00
218,26,2,2024-02-20 02:00:00
102,170,5,2024-02-20 03:00:00
42,169,3,2024-02-20 04:00:00
288,23,1,2024-02-20 05:00:00
167,47,5,2024-02-20 06:00:00
109,13,2,2024-02-20 07:00:00
494,66,2,2024-02-20 08:00:00
36,194,2,2024-02-20 09:00:00
232,144,5,2024-02-20 10:00:00
229,73,4,2024-02-20 11:00:00
353,156,4,2024-02-20 12:00:00
164,77,4,2024-02-20 13:00:00
387,163,3,2024-02-20 14:00:00
73,169,5,2024-02-20 15:00:00
136,31,2,2024-02-20 16:00:00
353,85,3,2024-02-20 17:00:00
379,160,4,2024-02-20 18:00:00
70,182,1,2024-02-20 19:00:00
425,200,3,2024-02-20 20:00:00
487,59,3,2024-02-20 21:00:00
196,41,5,2024-02-20 22:00:00
269,112,3,2024-02-20 23:00:00
49,194,5,2024-02-21 00:00:00
316,96,1,2024-02-21 01:00:00
130,182,2,2024-02-21 02:00:00
444,168,2,2024-02-21 03:00:00
5,122,4,2024-02-21 04:00:00
428,156,4,2024-02-21 05:00:00
27,165,1,2024-02-21 06:00:00
160,105,2,2024-02-21 07:00:00
149,193,4,2024-02-21 08:00:00
264,74,3,2024-02-21 09:00:00
230,183,5,2024-02-21 10:00:00
200,132,4,2024-02-21 11:00:00
50,99,1,2024-02-21 12:00:00
67,126,2,2024-02-21 13:00:00
300,138,1,2024-02-21 14:00:00
381,175,5,2024-02-21 15:00:00
58,75,5,2024-02-21 16:00:00
259,14,1,2024-02-21 17:00:00
342,38,4,2024-02-21 18:00:00
326,140,4,2024-02-21 19:00:00
130,45,2,2024-02-21 20:00:00
215,145,2,2024-02-21 21:00:00
172,163,3,2024-02-21 22:00:00
258,194,3,2024-02-21 23:00:00
102,75,2,2024-02-22 00:00:00
209,169,3,2024-02-22 01:00:00
291,195,1,2024-02-22 02:00:00
354,29,4,2024-02-22 03:00:00
471,18,3,2024-02-22 04:00:00
286,20,3,2024-02-22 05:00:00
116,14,1,2024-02-22 06:00:00
264,162,5,2024-02-22 07:00:00
150,177,2,2024-02-22 08:00:00
300,54,1,2024-02-22 09:00:00
442,31,5,2024-02-22 10:00:00
36,58,1,2024-02-22 11:00:00
453,104,4,2024-02-22 12:00:00
333,170,1,2024-02-22 13:00:00
477,186,1,2024-02-22 14:00:00
287,128,4,2024-02-22 15:00:00
303,158,2,2024-02-22 16:00:00
311,25,5,2024-02-22 17:00:00
208,191,3,2024-02-22 18:00:00
106,19,2,2024-02-22 19:00:00
446,200,1,2024-02-22 20:00:00
158,136,3,2024-02-22 21:00:00
121,3,4,2024-02-22 22:00:00
55,195,2,2024-02-22 23:00:00
400,86,5,2024-02-23 00:00:00
12,145,2,2024-02-23 01:00:00
145,142,2,2024-02-23 02:00:00
400,9,3,2024-02-23 03:00:00
396,190,4,2024-02-23 04:00:00
136,94,4,2024-02-23 05:00:00
468,149,2,2024-02-23 06:00:00
3,165,4,2024-02-23 07:00:00
144,139,3,2024-02-23 08:00:00
30,20,3,2024-02-23 09:00:00
237,35,5,2024-02-23 10:00:00
279,53,4,2024-02-23 11:00:00
348,175,5,2024-02-23 12:00:00
115,110,1,2024-02-23 13:00:00
104,180,3,2024-02-23 14:00:00
118,136,2,2024-02-23 15:00:00
5,4,3,2024-02-23 16:00:00
468,155,1,2024-02-23 17:00:00
360,172,2,2024-02-23 18:00:00
248,168,4,2024-02-23 19:00:00
364,102,4,2024-02-23 20:00:00
321,47,3,2024-02-23 21:00:00
121,94,2,2024-02-23 22:00:00
286,172,2,2024-02-23 23:00:00
149,48,5,2024-02-24 00:00:00
84,91,1,2024-02-24 01:00:00
454,180,4,2024-02-24 02:00:00
406,84,3,2024-02-24 03:00:00
466,68,2,2024-02-24 04:00:00
456,139,4,2024-02-24 05:00:00
231,125,3,2024-02-24 06:00:00
288,73,4,2024-02-24 07:00:00
161,4,3,2024-02-24 08:00:00
272,76,4,2024-02-24 09:00:00
460,73,5,2024-02-24 10:00:00
38,77,1,2024-02-24 11:00:00
500,48,4,2024-02-24 12:00:00
226,154,1,2024-02-24 13:00:00
142,102,4,2024-02-24 14:00:00
292,106,2,2024-02-24 15:00:00
481,77,5,2024-02-24 16:00:00
151,39,5,2024-02-24 17:00:00
114,58,1,2024-02-24 18:00:00
237,19,2,2024-02-24 19:00:00
66,88,3,2024-02-24 20:00:00
361,113,5,2024-02-24 21:00:00
341,77,2,2024-02-24 22:00:00
258,77,2,2024-02-24 23:00:00
475,186,1,2024-02-25 00:00:00
249,28,2,2024-02-25 01:00:00
457,66,2,2024-02-25 02:00:00
449,10,3,2024-02-25 03:00:00
331,126,1,2024-02-25 04:00:00
323,58,1,2024-02-25 05:00:00
180,142,2,2024-02-25 06:00:00
190,125,3,2024-02-25 07:00:00
407,112,4,2024-02-25 08:00:00
154,84,5,2024-02-25 09:00:00
196,143,1,2024-02-25 10:00:00
466,96,3,2024-02-25 11:00:00
311,33,3,2024-02-25 12:00:00
262,145,2,2024-02-25 13:00:00
419,152,5,2024-02-25 14:00:00
406,158,1,2024-02-25 15:00:00
427,190,4,2024-02-25 16:00:00
143,141,2,2024-02-25 17:00:00
342,190,1,2024-02-25 18:00:00
316,47,1,2024-02-25 19:00:00
101,112,3,2024-02-25 20:00:00
244,144,5,2024-02-25 21:00:00
490,194,4,2024-02-25 22:00:00
12,43,5,2024-02-25 23:00:00
239,8,3,2024-02-26 00:00:00
49,3,4,2024-02-26 01:00:00
42,125,4,2024-02-26 02:00:00
166,12,2,2024-02-26 03:00:00
82,84,4,2024-02-26 04:00:00
429,16,1,2024-02-26 05:00:00
291,78,5,2024-02-26 06:00:00
158,59,5,2024-02-26 07:00:00
216,177,2,2024-02-26 08:00:00
490,63,4,2024-02-26 09:00:00
158,190,3,2024-02-26 10:00:00
462,49,1,2024-02-26 11:00:00
134,51,2,2024-02-26 12:00:00
67,33,4,2024-02-26 13:00:00
336,30,3,2024-02-26 14:00:00
7,187,4,2024-02-26 15:00:00
436,76,2,2024-02-26 16:00:00
14,15,3,2024-02-26 17:00:00
73,82,3,2024-02-26 18:00:00
399,92,3,2024-02-26 19:00:00
405,23,3,2024-02-26 20:00:00
163,94,4,2024-02-26 21:00:00
66,45,3,2024-02-26 22:00:00
347,62,4,2024-02-26 23:00:00
130,199,3,2024-02-27 00:00:00
419,15,3,2024-02-27 01:00:00
466,46,2,2024-02-27 02:00:00
206,64,4,2024-02-27 03:00:00
276,174,4,2024-02-27 04:00:00
466,184,5,2024-02-27 05:00:00
256,172,2,2024-02-27 06:00:00
266,75,4,2024-02-27 07:00:00
25,157,2,2024-02-27 08:00:00
450,190,2,2024-02-27 09:00:00
281,52,2,2024-02-27 10:00:00
253,182,1,2024-02-27 11:00:00
310,88,4,2024-02-27 12:00:00
289,57,2,2024-02-27 13:00:00
164,83,1,2024-02-27 14:00:00
95,66,1,2024-02-27 15:00:00
270,150,3,2024-02-27 16:00:00
321,20,3,2024-02-27 17:00:00
110,33,4,2024-02-27 18:00:00
336,72,3,2024-02-27 19:00:00
310,25,4,2024-02-27 20:00:00
238,46,1,2024-02-27 21:00:00
381,73,1,2024-02-27 22:00:00
436,98,4,2024-02-27 23:00:00
387,57,3,2024-02-28 00:00:00
483,87,3,2024-02-28 01:00:00
425,133,4,2024-02-28 02:00:00
390,55,5,2024-02-28 03:00:00
25,61,3,2024-02-28 04:00:00
141,89,2,2024-02-28 05:00:00
117,8,3,2024-02-28 06:00:00
482,16,5,2024-02-28 07:00:00
392,176,1,2024-02-28 08:00:00
405,116,1,2024-02-28 09:00:00
482,61,1,2024-02-28 10:00:00
452,15,3,2024-02-28 11:00:00
25,193,1,2024-02-28 12:00:00
79,150,5,2024-02-28 13:00:00
68,131,5,2024-02-28 14:00:00
173,102,3,2024-02-28 15:00:00
444,54,2,2024-02-28 16:00:00
12,14,3,2024-02-28 17:00:00
288,36,1,2024-02-28 18:00:00
128,105,3,2024-02-28 19:00:00
96,82,5,2024-02-28 20:00:00
92,67,3,2024-02-28 21:00:00
141,10,3,2024-02-28 22:00:00
31,49,2,2024-02-28 23:00:00
334,111,5,2024-02-29 00:00:00
20,65,4,2024-02-29 01:00:00
146,57,4,2024-02-29 02:00:00
477,27,5,2024-02-29 03:00:00
316,113,4,2024-02-29 04:00:00
447,133,1,2024-02-29 05:00:00
390,71,4,2024-02-29 06:00:00
160,83,1,2024-02-29 07:00:00
349,57,5,2024-02-29 08:00:00
43,120,4,2024-02-29 09:00:00
254,93,4,2024-02-29 10:00:00
130,15,1,2024-02-29 11:00:00
60,111,1,2024-02-29 12:00:00
151,101,3,2024-02-29 13:00:00
467,119,2,2024-02-29 14:00:00
287,76,4,2024-02-29 15:00:00
499,158,2,2024-02-29 16:00:00
5,20,2,2024-02-29 17:00:00
467,165,4,2024-02-29 18:00:00
418,131,1,2024-02-29 19:00:00
266,73,3,2024-02-29 20:00:00
345,122,5,2024-02-29 21:00:00
130,41,4,2024-02-29 22:00:00
382,167,4,2024-02-29 23:00:00
267,154,5,2024-03-01 00:00:00
178,130,2,2024-03-01 01:00:00
253,23,3,2024-03-01 02:00:00
415,23,2,2024-03-01 03:00:00
56,144,5,2024-03-01 04:00:00
463,9,5,2024-03-01 05:00:00
457,13,3,2024-03-01 06:00:00
471,156,5,2024-03-01 07:00:00
83,155,5,2024-03-01 08:00:00
393,51,3,2024-03-01 09:00:00
99,64,4,2024-03-01 10:00:00
149,52,2,2024-03-01 11:00:00
329,38,4,2024-03-01 12:00:00
156,100,4,2024-03-01 13:00:00
190,193,2,2024-03-01 14:00:00
494,146,4,2024-03-01 15:00:00
371,191,3,2024-03-01 16:00:00
263,51,2,2024-03-01 17:00:00
80,137,1,2024-03-01 18:00:00
400,141,4,2024-03-01 19:00:00
252,168,5,2024-03-01 20:00:00
97,55,2,2024-03-01 21:00:00
260,109,1,2024-03-01 22:00:00
260,171,5,2024-03-01 23:00:00
103,44,1,2024-03-02 00:00:00
40,110,4,2024-03-02 01:00:00
273,196,5,2024-03-02 02:00:00
101,161,4,2024-03-02 03:00:00
359,152,5,2024-03-02 04:00:00
380,164,2,2024-03-02 05:00:00
308,128,3,2024-03-02 06:00:00
